vid,型態,族,H,d,名稱方向,原始,合併後,合併掉,剔除_硬斷點,剔除_T+1停牌,剔除_T+1開盤漲停,剔除_T+1開盤跌停,保留,身分,n_eff上限,n,dX̄,中位,勝率,最差,p10,p90,se,lo,hi,群數,分群單位,bonf_lo,bonf_hi,bonf不含0,se_非重疊,lo_非重疊,hi_非重疊,非重疊區段數,n_eff,出口,結果,配對剔除數,對照數_中位,對照數_最小,X̄（未乘d）,R̄,對照R̄,只配r10_對照數_中位,配對剔除明細,未配對_dXu_n,未配對_dXu_平均,未配對_dXu_lo,未配對_dXu_hi,未配對_dXu_標籤,只配r10_dX_n,只配r10_dX_平均,只配r10_dX_lo,只配r10_dX_hi,只配r10_dX_標籤,上市_n,上市_平均,上市_lo,上市_hi,上市_標籤,上櫃_n,上櫃_平均,上櫃_lo,上櫃_hi,上櫃_標籤,假訊號_新預設_x2,假訊號_新預設_x3,假訊號_新預設_平均dX,假訊號_新預設_帳,假訊號_不排除_x2,假訊號_不排除_x3,假訊號_不排除_平均dX,假訊號_不排除_帳,120日區段數,註,句子
S12,下降楔形_向上,乙,60,1,1.0,7953,6201,1752,225,55,47,6,5868,判定格,38.0,5759.0,-0.014421375198019412,-0.03818761044437933,0.3533599583260983,-0.6898436463659082,-0.17550187428674002,0.15420692567286975,0.005280769451915381,-0.02477168332377356,-0.004071067072265264,38.0,60日區段,-0.033617965987840275,0.004775215591801453,False,0.004707559548769403,-0.023648191913607442,-0.0051945584824313815,38.0,38.0,出口②,結果③,109.0,162.0,119.0,-0.014421375198019412,0.010425778498505005,0.024847153696524415,,"{""錨點量不可算"": 109}",5759.0,-0.014443252077693524,-0.02391071209886594,-0.004975792056521107,結果③,,,,,,3178.0,-0.019469182881883332,-0.029791875446309665,-0.009146490317457,結果③,2581.0,-0.008205980847256324,-0.020147649377828415,0.0037356876833157665,結果①,0.0,17.0,-0.005763380360240133,"{""抽出"": 176040, ""剔除"": 6669, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 4067}",0.0,10.0,-0.005302204169587365,"{""抽出"": 176040, ""剔除"": 6438, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 4097}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：下降楔形_向上之後 60 天，跟文獻實測方向相反：比對照組多跌 1.44%（95% CI -2.48% ～ -0.41%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）；照名稱方向讀：名稱方向（看漲）多走 -1.44%
S12,下降楔形_向上,乙,120,1,1.0,7617,5962,1655,275,44,42,6,5595,H120 描述,,5497.0,-0.02698368933465671,-0.06740889514023514,0.34582499545206474,-0.9353369567669922,-0.27170769070495765,0.2259976957069456,,,,,,,,,,,,,,,H120描述,98.0,161.0,116.0,-0.02698368933465671,0.033103465574950273,0.06008715490960698,,"{""錨點量不可算"": 98}",5497.0,-0.02831722704673827,,,,,,,,,3051.0,-0.03833381530634829,,,,2446.0,-0.012826193692943313,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,下降楔形_向上（H120）：依構造不可判定（只描述：d×X̄ -2.70%、中位 -6.74%）
S13,下降楔形_向下,乙,20,-1,-1.0,3843,3194,649,83,13,4,33,3061,判定格,109.0,3012.0,0.009633081715200517,0.014722137953525387,0.598937583001328,-0.6247924573832935,-0.07648555446824018,0.09778360084605377,0.002094233160954878,0.005528384719728956,0.013737778710672078,109.0,曆月,0.002020150043899817,0.017246013386501217,True,0.0024388370396544474,0.0048529611174778,0.014413202312923232,111.0,109.0,出口③,結果②,49.0,163.0,67.0,-0.009633081715200517,-0.00036190581910792947,0.009271175896092589,,"{""錨點量不可算"": 49}",3012.0,0.009440935911903977,0.005401372498624518,0.013480499325183436,結果②,,,,,,1582.0,0.008473880934079272,0.0034863186895972694,0.013461443178561273,結果②,1430.0,0.010915498243685694,0.005493655043844306,0.01633734144352708,結果②,6.0,0.0,0.001850067623135054,"{""抽出"": 91830, ""剔除"": 3130, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 2195}",5.0,0.0,0.0019431199334104092,"{""抽出"": 91830, ""剔除"": 3060, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 2169}",,,⚠ 隨機挑日子也有 6／30 次同樣過關。下降楔形_向下之後 20 天，比同樣事前走勢、沒出現型態的股票，照文獻實測方向多走 0.96%（95% CI +0.55% ～ +1.37%）；Bonferroni（0.05／180）也不含 0 ⇒ 可單獨引用；照名稱方向讀：名稱方向（看跌）多走 +0.96%
S13,下降楔形_向下,乙,60,-1,-1.0,3791,3151,640,109,12,4,33,2993,判定格,38.0,2944.0,0.022443205217289472,0.03631172026339834,0.6324728260869565,-1.540295097390507,-0.1359591117234915,0.18480083474678619,0.006442217304517509,0.009816459300435154,0.03506995113414379,38.0,60日區段,-0.0009754670993119899,0.045861877533890934,False,0.005559296469768134,0.011546984136543929,0.03333942629803502,38.0,38.0,出口②,結果②,49.0,162.0,66.0,-0.022443205217289472,0.011592870137980127,0.03403607535526959,,"{""錨點量不可算"": 49}",2944.0,0.022719344536854254,0.010498786790811013,0.03493990228289749,結果②,,,,,,1550.0,0.020897358056293537,0.008986077515395149,0.03280863859719192,結果②,1394.0,0.02416204531739255,0.008481872216721347,0.03984221841806375,結果②,9.0,0.0,0.0064625040221368705,"{""抽出"": 89790, ""剔除"": 3501, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 2206}",9.0,0.0,0.006262093412481577,"{""抽出"": 89790, ""剔除"": 3509, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 2071}",,,⚠ 隨機挑日子也有 9／30 次同樣過關。樣本中等（n_eff＝38，介於 30 與 100 之間）：下降楔形_向下之後 60 天，比同樣事前走勢、沒出現型態的股票，照文獻實測方向多走 2.24%（95% CI +0.98% ～ +3.51%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）；照名稱方向讀：名稱方向（看跌）多走 +2.24%
S13,下降楔形_向下,乙,120,-1,-1.0,3550,2961,589,131,11,4,32,2783,H120 描述,,2735.0,0.03254791398888469,0.07375119401753552,0.6471663619744058,-4.416904161194957,-0.22067272067796675,0.2833197024353976,,,,,,,,,,,,,,,H120描述,48.0,159.0,65.0,-0.03254791398888469,0.041007189228510585,0.07355510321739527,,"{""錨點量不可算"": 48}",2735.0,0.03387982713010755,,,,,,,,,1444.0,0.035539690882629406,,,,1291.0,0.029201573295958756,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,下降楔形_向下（H120）：依構造不可判定（只描述：d×X̄ +3.25%、中位 +7.38%）
S14,擴散頂_向上,乙,20,1,1.0,120,117,3,3,0,2,0,112,判定格,61.0,112.0,0.011950216860114493,-0.022488658079792178,0.36607142857142855,-0.2778208733930242,-0.1362958943382844,0.19156079067235504,0.014348546425855016,-0.016172934134561338,0.04007336785479032,61.0,曆月,-0.04020944977066027,0.06410988349088925,False,0.01561899175482572,-0.018663006979343918,0.04256344069957291,65.0,61.0,出口②,結果①,0.0,166.0,143.0,0.011950216860114493,0.03346859488761917,0.02151837802750467,,{},112.0,0.01867763513561086,-0.00901359450437517,0.04636886477559689,結果①,,,,,,64.0,-0.002110311627642035,-0.03351480705735627,0.029294183802072205,結果①,48.0,0.030697588177123203,-0.016304263856335724,0.07769944021058213,結果①,1.0,1.0,0.00350993126712359,"{""抽出"": 3360, ""剔除"": 76, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 44}",0.0,1.0,0.0027428439136254856,"{""抽出"": 3360, ""剔除"": 93, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 48}",,,樣本中等（n_eff＝61，介於 30 與 100 之間）：擴散頂_向上之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +1.20%，95% CI -1.62% ～ +4.01%）
S14,擴散頂_向上,乙,60,1,1.0,117,114,3,3,0,2,0,109,判定格,33.0,109.0,-0.0027639653160275554,-0.04454543846355761,0.41284403669724773,-0.49577934040456584,-0.23029260277238275,0.22245222100502365,0.017301400091178705,-0.03667470949473782,0.031146778862682706,33.0,60日區段,-0.06565781074244761,0.0601298801103925,False,0.019357983305399687,-0.040705612594610946,0.03517768196255583,33.0,33.0,出口②,結果①,0.0,165.0,143.0,-0.0027639653160275554,0.06524402568802208,0.06800799100404965,,{},109.0,0.009271091241407093,-0.030940810370712002,0.049482992853526184,結果①,,,,,,63.0,-0.007034058540201309,-0.054851527784486494,0.040783410704083874,結果①,46.0,0.003084205838819093,-0.07261635951113236,0.07878477118877054,樣本不足以分辨,1.0,0.0,0.007490171433741711,"{""抽出"": 3270, ""剔除"": 98, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 48}",3.0,0.0,0.012871004103139471,"{""抽出"": 3270, ""剔除"": 107, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 64}",,,樣本中等（n_eff＝33，介於 30 與 100 之間）：擴散頂_向上之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.28%，95% CI -3.67% ～ +3.11%）
S14,擴散頂_向上,乙,120,1,1.0,113,110,3,3,0,2,0,105,H120 描述,,105.0,-0.005351478990934664,-0.08662606084638211,0.3619047619047619,-0.5057501048679214,-0.31268221423864145,0.4317506252079556,,,,,,,,,,,,,,,H120描述,0.0,163.0,142.0,-0.005351478990934664,0.07350961559685248,0.07886109458778713,,{},105.0,-0.00527619527576172,,,,,,,,,62.0,-0.02489460547661848,,,,43.0,0.02282698245353968,,,,,,,,,,,,18.0,依構造不可判定（只描述；⛔ 不印 CI）,擴散頂_向上（H120）：依構造不可判定（只描述：d×X̄ -0.54%、中位 -8.66%）
S15,擴散頂_向下,乙,20,-1,-1.0,70,68,2,2,0,0,0,66,判定格,42.0,66.0,0.0102980040003063,0.011329390692917284,0.5909090909090909,-0.32376863325471905,-0.07121792690828586,0.10868591439906328,0.007899118946784542,-0.005184269135391401,0.025780277136004,42.0,曆月,-0.018416779972424007,0.0390127879730366,False,0.010321931528424522,-0.009932981795405763,0.030528989796018362,43.0,42.0,出口②,結果①,0.0,162.0,137.0,-0.0102980040003063,0.018780187675377393,0.029078191675683696,,{},66.0,0.007592385040462106,-0.007008215409543472,0.022192985490467686,結果①,,,,,,34.0,0.017051369614104275,-0.004552845764947692,0.038655584993156245,樣本不足以分辨,32.0,0.003122553035645948,-0.025383865726030113,0.031628971797322006,樣本不足以分辨,1.0,0.0,0.0013153388515412142,"{""抽出"": 1980, ""剔除"": 66, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 31}",1.0,0.0,-0.0010443933103819077,"{""抽出"": 1980, ""剔除"": 74, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 32}",,,樣本中等（n_eff＝42，介於 30 與 100 之間）：擴散頂_向下之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +1.03%，95% CI -0.52% ～ +2.58%）
S15,擴散頂_向下,乙,60,-1,-1.0,69,67,2,2,0,0,0,65,依構造不可判定,26.0,,,,,,,,,,,,,,,,,,,,,,依構造不可判定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,擴散頂_向下（H60）：依構造不可判定（n_eff 上限 26.0）
S15,擴散頂_向下,乙,120,-1,-1.0,67,65,2,3,0,0,0,62,H120 描述,,62.0,0.05358241458866098,0.10379232232466376,0.6612903225806451,-1.1538044268127114,-0.21942555919702295,0.35764064150880964,,,,,,,,,,,,,,,H120描述,0.0,159.0,136.0,-0.05358241458866098,0.053240727649405524,0.10682314223806655,,{},62.0,0.057904577738513756,,,,,,,,,32.0,0.04336177762681406,,,,30.0,0.06448442734796439,,,,,,,,,,,,15.0,依構造不可判定（只描述；⛔ 不印 CI）,擴散頂_向下（H120）：依構造不可判定（只描述：d×X̄ +5.36%、中位 +10.38%）
S16,擴散底_向上,乙,20,1,1.0,148,143,5,5,0,6,0,132,判定格,69.0,132.0,-0.011579142772536659,-0.027770643054597893,0.3787878787878788,-0.23734808466694163,-0.15254507595851075,0.13009027245626267,0.010171230798697835,-0.031514755137984414,0.008356469592911099,69.0,曆月,-0.04855348093467801,0.02539519538960469,False,0.010440851777990059,-0.032043212257397174,0.008884926712323856,68.0,69.0,出口②,結果①,0.0,160.0,138.0,-0.011579142772536659,-0.012996397344851649,-0.0014172545723149933,,{},132.0,-0.014466460868200363,-0.03503898070802368,0.00610605897162295,結果①,,,,,,77.0,-0.017108317366446333,-0.041688538415459706,0.007471903682567043,結果①,55.0,-0.0038382983410631118,-0.03543367837080004,0.027757081688673815,結果①,0.0,2.0,-0.0008850502886757815,"{""抽出"": 3960, ""剔除"": 138, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 59}",0.0,2.0,-0.0023468828102100746,"{""抽出"": 3960, ""剔除"": 139, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 86}",,,樣本中等（n_eff＝69，介於 30 與 100 之間）：擴散底_向上之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -1.16%，95% CI -3.15% ～ +0.84%）
S16,擴散底_向上,乙,60,1,1.0,143,139,4,6,0,6,0,127,判定格,34.0,127.0,-0.04303733994966011,-0.0728651611327639,0.3543307086614173,-0.4515450077214785,-0.21639455543419225,0.13207711491961666,0.015334891619616705,-0.07309372752410885,-0.012980952375211366,34.0,60日區段,-0.09878255698829863,0.012707877088978421,False,0.017619911458368047,-0.07757236640806148,-0.00850231349125874,34.0,34.0,出口②,結果③,0.0,159.0,138.0,-0.04303733994966011,-0.020475149419539526,0.022562190530120575,,{},127.0,-0.054844605450177206,-0.08568525928259012,-0.024003951617764297,結果③,,,,,,73.0,-0.06309130226194205,-0.09552940960653544,-0.03065319491734867,結果③,54.0,-0.01592735386083449,-0.07048214335599769,0.038627435634328716,樣本不足以分辨,0.0,3.0,-0.002225864966720004,"{""抽出"": 3810, ""剔除"": 159, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 80}",0.0,3.0,-0.00313439812972028,"{""抽出"": 3810, ""剔除"": 135, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 58}",,,樣本中等（n_eff＝34，介於 30 與 100 之間）：擴散底_向上之後 60 天，跟文獻實測方向相反：比對照組多跌 4.30%（95% CI -7.31% ～ -1.30%）；單格過關、但全族與運氣分不開（Bonferroni 下界含 0，⛔ 不單獨引用）；照名稱方向讀：名稱方向（看漲）多走 -4.30%
S16,擴散底_向上,乙,120,1,1.0,133,129,4,8,0,5,0,116,H120 描述,,116.0,-0.09364602245612043,-0.1122612161076642,0.27586206896551724,-0.7131004471264067,-0.36678057441274003,0.25199420724062155,,,,,,,,,,,,,,,H120描述,0.0,157.0,131.0,-0.09364602245612043,-0.02103650585990937,0.07260951659621108,,{},116.0,-0.10031884520641547,,,,,,,,,65.0,-0.13001343334603907,,,,51.0,-0.047295400733675094,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,擴散底_向上（H120）：依構造不可判定（只描述：d×X̄ -9.36%、中位 -11.23%）
S17,擴散底_向下,乙,20,-1,-1.0,99,95,4,6,1,0,0,88,判定格,45.0,88.0,0.005274785635113216,0.01395653072284634,0.6136363636363636,-0.625302990918318,-0.06767615755593812,0.10098159628097587,0.008266670303904494,-0.010927888160539592,0.021477459430766024,45.0,曆月,-0.024776116693307825,0.03532568796353426,False,0.008607155451146122,-0.011595239049133184,0.022144810319359616,44.0,45.0,出口②,結果①,0.0,163.0,118.0,-0.005274785635113216,0.034611591912188266,0.03988637754730148,,{},88.0,0.004211668673267985,-0.013022171506599158,0.021445508853135127,結果①,,,,,,55.0,-0.00411741370981924,-0.029474373322327906,0.021239545902689422,結果①,33.0,0.020928451210000632,-0.0011379390292517826,0.04299484144925304,樣本不足以分辨,2.0,1.0,0.0028338461329443206,"{""抽出"": 2640, ""剔除"": 65, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 29}",1.0,0.0,0.0029815529856016608,"{""抽出"": 2640, ""剔除"": 49, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 30}",,,樣本中等（n_eff＝45，介於 30 與 100 之間）：擴散底_向下之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ +0.53%，95% CI -1.09% ～ +2.15%）
S17,擴散底_向下,乙,60,-1,-1.0,98,94,4,7,1,0,0,86,依構造不可判定,25.0,,,,,,,,,,,,,,,,,,,,,,依構造不可判定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,擴散底_向下（H60）：依構造不可判定（n_eff 上限 25.0）
S17,擴散底_向下,乙,120,-1,-1.0,96,92,4,8,1,0,0,83,H120 描述,,83.0,0.019245328385248874,0.12060705977387348,0.6746987951807228,-2.4993807717814343,-0.30480042045375755,0.29404871021124385,,,,,,,,,,,,,,,H120描述,0.0,160.0,117.0,-0.019245328385248874,0.14425628483925432,0.1635016132245032,,{},83.0,0.009615019624927144,,,,,,,,,52.0,0.06385071878212262,,,,31.0,-0.05557661679660387,,,,,,,,,,,,16.0,依構造不可判定（只描述；⛔ 不印 CI）,擴散底_向下（H120）：依構造不可判定（只描述：d×X̄ +1.92%、中位 +12.06%）
S18,鑽石頂_向上,乙,20,1,1.0,468,455,13,4,0,3,0,448,判定格,104.0,448.0,-0.006931341375298434,-0.022386040129506197,0.38392857142857145,-0.3643888687307058,-0.13156278496347,0.13527767825629755,0.0058437834342899495,-0.018385156906506734,0.004522474155909866,104.0,曆月,-0.028174593949354523,0.014311911198757653,False,0.006951668000867054,-0.020556610656997862,0.006693927906400992,110.0,104.0,出口③,結果①,0.0,165.0,138.0,-0.006931341375298434,0.005965302143905472,0.012896643519203907,,{},448.0,-0.006353024057385722,-0.017704832026922263,0.00499878391215082,結果①,,,,,,238.0,-0.0033090955108649556,-0.01619923699286186,0.00958104597113195,結果①,210.0,-0.011036553354989717,-0.028379552894614496,0.006306446184635059,結果①,2.0,0.0,0.0028222554295380745,"{""抽出"": 13440, ""剔除"": 303, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 127}",3.0,0.0,0.0035934686944811985,"{""抽出"": 13440, ""剔除"": 286, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 138}",,,鑽石頂_向上之後 20 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.69%，95% CI -1.84% ～ +0.45%）
S18,鑽石頂_向上,乙,60,1,1.0,456,443,13,6,0,3,0,434,判定格,38.0,434.0,-0.004958606892887233,-0.037120181182159095,0.38940092165898615,-0.5862268379496454,-0.22238868877327603,0.22015689600326552,0.011872503301946396,-0.02822871336470217,0.018311499578927703,38.0,60日區段,-0.04811739078101862,0.03820017699524415,False,0.011406169580918227,-0.02731469927148696,0.017397485485712492,38.0,38.0,出口②,結果①,0.0,164.0,135.0,-0.004958606892887233,0.04418758745367645,0.04914619434656368,,{},434.0,0.0037412311116321478,-0.01997180946961717,0.02745427169288147,結果①,,,,,,230.0,-0.01114604322952041,-0.03512145651075411,0.012829370051713288,結果①,204.0,0.0020174242709638914,-0.02985729858508936,0.033892147127017144,結果①,5.0,1.0,0.011089495995018328,"{""抽出"": 13020, ""剔除"": 337, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 93}",8.0,0.0,0.013393800263767748,"{""抽出"": 13020, ""剔除"": 336, ""配對格無對照股"": 0, ""可抽日不足"": 0, ""錨點不可算"": 97}",,,樣本中等（n_eff＝38，介於 30 與 100 之間）：鑽石頂_向上之後 60 天，比同樣事前走勢、沒出現型態的股票：測不出（d×X̄ -0.50%，95% CI -2.82% ～ +1.83%）
S18,鑽石頂_向上,乙,120,1,1.0,442,429,13,10,0,3,0,416,H120 描述,,416.0,0.03007975976402654,-0.053289172678543224,0.39663461538461536,-0.626815859411257,-0.31371123676441415,0.38793851165255844,,,,,,,,,,,,,,,H120描述,0.0,163.0,131.0,0.03007975976402654,0.11948521782250945,0.08940545805848295,,{},416.0,0.03830225538925095,,,,,,,,,216.0,0.02552463095229611,,,,200.0,0.03499929888069541,,,,,,,,,,,,19.0,依構造不可判定（只描述；⛔ 不印 CI）,鑽石頂_向上（H120）：依構造不可判定（只描述：d×X̄ +3.01%、中位 -5.33%）
