stock_id,roc_year,volume,amount,transactions,high,high_date,low,low_date,avg_close,asof
2010,91,672997904,8776112218,119618,17.30,12/11,6.80,1/24,11.14,20260909
2010,92,966115731,16769471669,185810,19.50,7/18,12.95,3/11,16.56,20260909
2010,93,1105658632,23588976071,223230,25.70,10/13,16.50,5/17,20.44,20260909
2010,94,237084379,4522106412,64615,22.70,2/22,14.35,10/26,18.27,20260909
2010,95,292473661,4232876079,73552,17.50,4/17,11.60,9/14,14.20,20260909
2010,96,278197390,4125124227,71372,16.65,7/16,11.20,12/25,14.22,20260909
2010,97,447390917,6412597813,115405,18.75,5/20,7.60,10/28,12.46,20260909
2010,98,441526909,4960953471,103320,14.60,12/31,8.60,1/21,10.63,20260909
2010,99,601263138,8425409216,146990,15.70,9/07,11.55,2/06,13.75,20260909
2012,100,136939192,1361936562,32819,11.30,8/02,8.43,12/19,9.55,20260909
2012,101,87778895,883358768,20410,11.75,12/26,8.63,5/15,9.81,20260909
2012,102,78830849,921527677,13945,12.45,3/27,10.40,11/25,11.32,20260909
2012,103,141634698,1889129767,33117,15.55,8/04,11.00,1/23,12.96,20260909
2012,104,88856821,1279441825,13222,16.80,4/09,12.05,8/31,14.48,20260909
2012,105,16989057,234583357,5663,15.30,7/11,12.75,10/25,13.67,20260909
2012,106,20923601,297186495,7377,15.30,9/29,13.25,1/17,14.08,20260909
2012,107,34316952,643837394,14646,22.30,4/09,14.35,1/02,18.91,20260909
2012,108,14445727,315692952,7476,25.20,4/02,19.00,10/14,21.42,20260909
2012,109,43471175,821208863,23856,22.60,12/30,15.60,3/19,17.43,20260909
2012,110,623796460,20071477883,306805,42.50,7/01,17.30,2/01,27.50,20260909
2012,111,63189478,1846331846,44755,33.50,3/25,21.00,10/20,26.33,20260909
2012,112,31124490,827309101,32025,28.80,6/12,21.85,10/20,24.88,20260909
2012,113,23461726,593984728,31955,27.80,10/21,22.10,1/17,24.72,20260909
2012,114,16187589,344805725,24595,28.00,2/25,14.85,11/18,19.79,20260909
2012,80,59688531,4468009295,25385,82.00,11/05,59.50,10/17,73.87,20260909
2012,81,238328389,14453336110,87806,90.00,1/13,31.80,9/29,59.91,20260909
2012,82,596482637,23813054257,134772,49.10,5/12,28.30,1/09,38.58,20260909
2012,83,1008270447,44024270243,200309,58.00,1/24,32.10,12/01,41.01,20260909
2012,84,547404978,17893189179,122188,44.50,2/18,18.50,11/10,28.39,20260909
2012,85,677170905,13932934507,123665,23.40,12/03,17.30,7/26,19.56,20260909
2012,86,856156959,21499042565,173978,30.80,4/08,15.30,11/17,21.88,20260909
2012,87,782075083,15625285524,137993,24.00,5/13,13.85,12/30,18.62,20260909
2012,88,253119254,3342450523,45033,17.40,5/05,7.10,11/08,12.20,20260909
2012,89,137383247,1234575158,27216,13.65,2/21,2.76,11/22,6.79,20260909
2012,90,49650135,150419999,11490,4.70,2/06,1.59,10/08,2.85,20260909
2012,91,366997182,1890102354,55011,6.75,4/26,2.25,1/24,4.60,20260909
2012,92,945758391,7534321516,147298,10.85,2/07,5.40,1/02,7.50,20260909
2012,93,2012098307,27606770945,353541,19.00,3/04,8.65,1/14,12.75,20260909
2012,94,342926300,3054046104,65878,12.60,1/07,5.52,10/20,8.53,20260909
2012,95,226594529,2014592359,44985,12.50,12/28,6.71,1/03,8.90,20260909
2012,96,289613633,3485524227,61010,13.80,7/23,7.54,12/24,10.95,20260909
2012,97,236912039,2711614987,55126,14.00,5/20,6.00,10/28,9.52,20260909
2012,98,552178860,6187246548,114352,13.30,4/24,6.80,1/21,9.25,20260909
2012,99,367557904,3938822302,85869,13.00,4/19,8.80,2/09,9.84,20260909
2013,100,173687377,4983481305,80786,32.65,3/30,24.25,1/03,27.86,20260909
2013,101,85645351,2535563085,41376,32.00,7/04,26.60,1/02,29.38,20260909
2013,102,88870552,3153037320,48403,40.60,7/03,30.90,1/02,35.37,20260909
2013,103,33199047,1020512931,22461,35.60,1/02,24.75,11/17,30.47,20260909
2013,104,23920215,546091735,15480,28.00,1/20,16.35,8/24,22.63,20260909
2013,105,84144152,1954317813,46658,26.80,4/14,18.25,1/14,21.82,20260909
2013,106,26335525,549119602,15959,24.30,2/22,18.75,11/20,20.53,20260909
2013,107,872856348,26447316655,437131,40.90,4/10,19.55,1/04,27.00,20260909
2013,108,115996373,3033427003,68462,28.40,2/19,22.90,8/15,25.42,20260909
2013,109,316757226,9388420088,163840,35.50,12/22,16.55,3/19,26.48,20260909
2013,110,1222689432,64659962718,711188,81.70,9/14,27.65,1/22,48.08,20260909
2013,111,268425183,15952970669,196310,64.90,1/14,49.60,5/12,57.07,20260909
2013,112,27193315,1560780198,58024,61.50,3/29,50.70,10/30,56.24,20260909
2013,113,44144327,2665379901,65335,68.50,4/03,48.80,8/06,55.54,20260909
2013,114,25418532,1172421664,49361,58.00,2/14,39.55,4/09,44.53,20260909
2013,81,166450190,13302197770,73424,110.50,2/14,49.50,9/29,72.13,20260909
2013,82,267969171,13388853855,96932,72.50,4/24,30.10,9/16,45.76,20260909
2013,83,175743235,5937742855,48722,40.90,1/24,27.50,11/02,32.45,20260909
2013,84,247682657,6786333179,70615,38.80,2/08,16.80,8/15,25.21,20260909
2013,85,417841628,9799410593,88506,29.00,12/05,18.50,3/12,22.63,20260909
2013,86,369202175,9869670114,85900,34.30,3/21,19.40,10/29,24.90,20260909
2013,87,543298376,23285275645,93120,88.00,9/09,19.60,12/31,47.38,20260909
2013,88,659106127,19293759809,196889,38.90,10/05,17.50,2/04,26.78,20260909
2013,89,335627191,9954022993,108323,37.20,2/22,16.00,11/02,24.51,20260909
2013,90,117175814,2218993362,40896,25.00,2/06,13.20,7/20,17.17,20260909
2013,91,114730133,1866180375,36186,18.50,4/25,12.20,10/08,15.45,20260909
2013,92,134173282,2251222557,43687,21.30,1/16,12.10,5/02,14.61,20260909
2013,93,278163144,5200884006,81960,24.50,3/02,13.50,5/18,16.97,20260909
2013,94,42417843,638918176,15362,17.30,2/21,12.20,10/27,14.52,20260909
2013,95,55018969,780806560,19861,16.40,12/27,12.50,7/21,13.76,20260909
2013,96,119229993,2279664858,36796,23.45,7/20,14.90,3/06,17.94,20260909
2013,97,213499041,5144669778,80707,33.70,5/21,10.55,10/28,18.38,20260909
2013,98,235712802,5221448298,94323,28.05,8/21,12.55,1/21,19.71,20260909
2013,99,134740060,3334892199,57696,29.25,1/12,20.65,2/06,23.29,20260909
2014,100,1322490775,21596112362,347269,19.35,2/09,8.00,12/20,13.93,20260909
2014,101,556437423,5366829425,179487,12.40,3/02,7.20,9/06,8.72,20260909
2014,102,540940366,4936372941,163387,10.90,1/10,7.90,6/21,8.73,20260909
2014,103,348202374,2780441704,104327,8.79,1/15,7.05,12/01,7.84,20260909
2014,104,275357008,1540684105,81853,7.47,1/12,3.55,8/25,5.57,20260909
2014,105,1574851261,13124714498,334657,10.95,11/30,4.54,1/15,6.76,20260909
2014,106,2755353867,30455347679,620130,13.15,2/10,8.22,5/09,10.72,20260909
2014,107,2832011512,37069286706,729299,16.15,8/15,10.30,5/03,12.49,20260909
2014,108,1392741691,15451300682,363208,12.80,4/24,8.94,10/16,10.60,20260909
2014,109,2936376294,36983473241,706760,17.25,12/22,5.40,3/19,9.22,20260909
2014,110,17039157493,711520783341,6456848,64.70,6/30,13.10,2/01,36.89,20260909
2014,111,4152966719,138902500915,1891780,49.15,3/24,19.35,11/01,31.12,20260909
2014,112,2341668888,60761586975,1016906,30.20,2/24,20.30,10/24,24.69,20260909
2014,113,1475508997,32774919381,668884,26.50,1/08,17.20,9/11,21.43,20260909
2014,114,2084749568,39441331425,841096,26.15,3/07,13.50,6/23,16.78,20260909
2014,81,1086115426,42049752882,257196,58.50,3/17,16.00,12/29,34.91,20260909
2014,82,1804705915,41771811598,323879,28.90,5/10,14.60,1/07,21.36,20260909
2014,83,3110820262,81019527751,496657,34.80,12/31,19.80,3/22,24.40,20260909
2014,84,2008829894,52321941142,372805,35.40,2/11,15.00,8/14,22.56,20260909
2014,85,2165444215,43448271321,346108,26.70,5/13,15.20,2/28,18.89,20260909
2014,86,2296456511,43286959888,368369,26.20,4/09,10.00,11/21,16.69,20260909
2014,87,1286085402,14111736796,177919,14.10,4/16,5.85,12/31,10.19,20260909
2014,88,2370328767,22186897004,256801,12.70,5/05,5.35,2/05,8.69,20260909
2014,89,1518357734,14102480584,193888,15.00,2/21,1.53,11/22,6.68,20260909
2014,90,400859923,751865194,36465,3.83,2/14,0.36,12/05,1.86,20260909
2014,91,4961267153,33683295912,468236,10.80,12/11,0.65,1/09,5.36,20260909
2014,92,7469251136,102998982395,999796,18.00,2/07,6.45,1/02,13.56,20260909
2014,93,9531367298,171760325646,1316831,24.10,10/12,12.00,5/18,16.37,20260909
2014,94,3067015569,50488198825,537041,22.30,3/01,7.19,12/15,14.30,20260909
2014,95,5383455987,76445395452,877543,20.00,10/17,7.30,1/24,13.52,20260909
2014,96,2769406988,48168993906,569682,19.85,10/08,12.50,8/17,16.91,20260909
2014,97,4433472476,92610015844,963367,29.50,5/20,8.52,11/21,18.81,20260909
2014,98,5958429210,75853322691,1104199,16.90,12/31,9.91,4/29,12.50,20260909
2014,99,2985169040,45217485309,671659,18.50,1/11,12.30,7/19,14.67,20260909
2015,100,391404717,20763834821,181339,59.80,2/09,45.40,12/19,52.23,20260909
2015,101,151226184,7519295437,92751,52.50,3/23,46.00,7/23,49.44,20260909
2015,102,131121432,6961520096,81780,57.90,5/31,50.00,4/10,52.88,20260909
2015,103,238279571,10375035464,125984,54.60,1/02,36.45,10/17,44.33,20260909
2015,104,81760759,3152800853,50568,42.00,5/07,33.40,8/24,38.46,20260909
2015,105,110750490,4754230250,71798,48.00,4/27,36.35,1/14,41.88,20260909
2015,106,89471882,4591895509,58890,58.00,12/28,44.65,1/04,51.40,20260909
2015,107,79385736,4637688795,54690,66.50,3/01,53.70,7/24,58.50,20260909
2015,108,90801579,5116741828,53311,65.00,5/21,50.80,10/18,57.40,20260909
2015,109,128065634,7430638058,79775,76.70,12/22,42.80,3/24,54.89,20260909
2015,110,296187714,23110964877,202414,94.80,4/22,62.70,2/01,76.34,20260909
2015,111,81791722,6245791354,73601,99.00,3/25,56.00,11/02,72.97,20260909
2015,112,57281520,3923020745,54233,76.20,3/14,61.80,10/24,68.23,20260909
2015,113,80659069,6090645948,92920,87.20,10/21,65.60,1/19,75.14,20260909
2015,114,112286673,7445113473,93057,77.60,3/20,54.10,4/08,65.36,20260909
2015,81,170295602,10352529382,67496,77.00,6/23,46.00,9/26,56.95,20260909
2015,82,431466510,26098383541,120414,71.00,5/13,50.00,7/17,57.39,20260909
2015,83,150929965,8048894198,41887,69.00,1/06,38.50,11/30,50.45,20260909
2015,84,614235300,26017472088,132410,54.00,3/15,27.00,11/15,37.35,20260909
2015,85,477409883,14850345261,94948,35.30,4/15,25.50,8/02,30.18,20260909
2015,86,564556249,19841939976,113006,46.80,4/17,20.50,12/01,32.29,20260909
2015,87,372497677,7240257575,64305,27.60,3/12,10.10,12/31,19.76,20260909
2015,88,768911213,11578124798,110187,20.50,10/14,8.90,2/05,13.06,20260909
2015,89,471080979,6638418467,76849,18.90,2/22,8.25,11/27,11.75,20260909
2015,90,78864552,546681786,13308,9.80,2/06,4.80,9/19,7.03,20260909
2015,91,899798124,15811101717,148343,24.20,12/20,6.80,1/03,14.39,20260909
2015,92,1848359948,43160262141,360097,30.60,1/16,14.30,5/02,22.36,20260909
2015,93,2304187353,81587125416,512440,49.60,10/12,25.00,5/18,33.99,20260909
2015,94,762345001,25512766380,206484,44.50,2/22,21.80,12/16,31.04,20260909
2015,95,831428269,26182676944,215391,40.20,12/28,22.20,1/02,30.86,20260909
2015,96,514778452,23586871936,156525,58.90,10/01,38.20,5/30,44.76,20260909
2015,97,1327493884,77384610452,487854,106.00,5/29,20.30,10/29,59.78,20260909
2015,98,1567647847,70639481251,597926,61.50,8/17,30.15,3/03,46.80,20260909
2015,99,471391373,24909569239,197113,61.30,1/11,41.05,5/27,50.86,20260909
2017,100,567169756,6358296589,143650,13.15,1/05,5.61,11/24,9.79,20260909
2017,101,506888974,4368715546,134222,11.90,3/12,6.10,11/01,7.44,20260909
2017,102,285218130,2130205775,77652,8.70,1/03,6.35,11/13,7.08,20260909
2017,103,221473154,1509130078,62286,7.60,8/27,5.90,12/01,6.57,20260909
2017,104,99219958,542852369,28918,6.39,12/30,4.75,8/25,5.48,20260909
2017,105,143093283,1099983919,33814,8.98,8/30,6.07,5/17,7.51,20260909
2017,106,213705173,2081234358,63948,11.10,3/01,8.46,6/27,9.29,20260909
2017,107,289669201,3082735724,75092,12.10,3/01,8.02,10/25,9.71,20260909
2017,108,41548117,308880845,19807,8.26,3/15,5.90,11/01,7.46,20260909
2017,109,387122161,3942588212,107707,13.20,12/30,5.47,3/19,7.80,20260909
2017,110,2118906298,52408763540,861414,36.80,7/13,9.88,1/28,20.34,20260909
2017,111,273711465,4575974473,155334,21.15,4/14,11.50,10/17,15.17,20260909
2017,112,337152405,5595206580,176966,20.50,3/14,13.00,11/14,15.98,20260909
2017,113,232640418,3293635398,134308,16.10,5/20,10.75,12/31,13.56,20260909
2017,114,121188692,1280299297,81680,13.20,2/25,8.21,4/09,9.95,20260909
2017,81,51946950,2757728175,16179,64.00,12/17,37.40,11/02,51.20,20260909
2017,82,543728335,33568122384,196237,105.50,6/07,42.10,9/16,56.96,20260909
2017,83,422110785,18029307932,103996,49.70,1/10,34.10,7/18,41.46,20260909
2017,84,520222717,17382213702,129237,47.30,4/11,18.90,11/24,31.37,20260909
2017,85,723242867,15731850657,138800,26.20,4/30,18.00,9/06,20.62,20260909
2017,86,1139340852,25493271966,217818,28.50,4/16,14.50,10/17,20.12,20260909
2017,87,1206621710,19944939690,170862,21.00,10/13,9.30,12/31,15.58,20260909
2017,88,1056366452,9589677365,115760,12.15,5/05,5.95,8/10,8.54,20260909
2017,89,1324983551,8133839839,115023,9.60,2/21,1.24,12/30,4.81,20260909
2017,90,302118793,595962889,25613,3.05,2/21,1.02,11/02,1.65,20260909
2017,91,1152955142,6095394212,117002,7.90,12/11,1.62,1/02,4.57,20260909
2017,92,1388789510,11127107235,175970,9.90,2/07,5.80,5/02,7.64,20260909
2017,93,2714880838,33169211317,395893,18.10,3/15,7.95,6/18,11.33,20260909
2017,94,513894538,4006931972,95023,11.90,1/04,3.80,10/28,7.03,20260909
2017,95,475980427,2903482551,79134,7.40,10/17,4.42,9/15,5.71,20260909
2017,96,1997088709,17632955459,313865,12.30,4/17,5.30,12/21,8.24,20260909
2017,97,2805497915,33103043030,553737,17.80,5/23,3.75,10/28,9.00,20260909
2017,98,1623798154,11404801638,292106,10.70,12/31,4.46,3/03,6.81,20260909
2017,99,1080002719,11775844843,227880,12.20,9/08,8.64,2/06,10.49,20260909
2020,100,140378367,2843532266,46706,26.20,1/05,12.80,12/19,19.13,20260909
2020,101,117191874,1490996020,33431,15.95,2/21,10.55,6/08,12.25,20260909
2020,102,72391057,946283480,22338,14.40,10/03,11.40,4/08,12.99,20260909
2020,103,97474548,1445846092,34498,16.70,8/06,12.65,3/10,13.98,20260909
2020,104,61501647,858187809,22908,15.55,3/24,11.95,12/28,13.68,20260909
2020,105,89970129,1230279744,34504,15.60,11/15,11.40,6/13,12.92,20260909
2020,106,80067991,1114166135,30134,15.25,2/15,12.90,7/17,13.74,20260909
2020,107,107569350,1622246182,38372,16.80,4/24,13.00,10/25,14.65,20260909
2020,108,64831198,1010943443,25446,16.90,5/31,13.80,1/02,15.34,20260909
2020,109,204459903,3576870909,79831,20.15,12/30,13.10,3/19,16.43,20260909
2020,110,1082163728,36609087272,503946,44.25,6/30,18.25,1/20,29.24,20260909
2020,111,121024028,3457446484,85805,34.45,3/21,20.35,7/04,27.06,20260909
2020,112,142833266,4054001159,93040,33.70,12/26,22.60,1/03,25.97,20260909
2020,113,304016512,10805411508,202019,42.40,5/15,26.00,8/06,33.06,20260909
2020,114,133700768,3632981505,125173,31.80,3/12,21.80,4/09,25.72,20260909
2020,82,165018963,8717747318,61171,63.00,5/12,39.50,4/27,50.00,20260909
2020,83,246856287,12460069407,62224,62.50,1/15,37.00,10/11,48.26,20260909
2020,84,300147854,9523380070,72064,49.60,1/09,18.80,8/14,32.86,20260909
2020,85,228885286,5387376238,50224,26.80,4/06,19.40,9/05,22.61,20260909
2020,86,511366719,14049097774,96102,32.10,3/24,18.90,11/17,25.42,20260909
2020,87,847006489,30837673388,111668,50.50,5/13,9.30,12/31,35.53,20260909
2020,88,344325456,4486436297,43203,18.20,4/20,6.20,12/28,11.26,20260909
2020,89,119753624,1012507924,20692,11.30,2/21,5.85,11/23,7.77,20260909
2020,90,43194959,343331967,6259,9.95,3/28,5.05,12/03,6.94,20260909
2020,91,338647857,4708507597,60131,19.30,11/18,6.00,3/08,11.43,20260909
2020,92,315511345,5843349655,62390,21.80,1/21,14.20,3/10,17.59,20260909
2020,93,604203550,16797625278,132109,33.40,3/15,18.00,1/16,25.95,20260909
2020,94,108265906,2165484064,24955,26.20,2/21,12.50,12/01,19.16,20260909
2020,95,90371415,2034151932,21341,30.30,12/12,15.55,1/17,18.58,20260909
2020,96,539731117,19863324507,153471,49.00,7/31,24.55,12/18,33.60,20260909
2020,97,198215359,5564402116,53467,36.60,4/18,12.40,12/31,25.15,20260909
2020,98,354189513,8143492461,92323,29.40,12/15,11.30,1/16,17.87,20260909
2020,99,492385515,12666083645,151230,28.45,1/04,20.65,2/09,24.65,20260909
2022,100,1099819051,9533428261,214271,10.30,2/08,4.96,11/24,7.86,20260909
2022,101,507480634,2931846325,94044,7.28,2/20,4.13,10/30,5.41,20260909
2022,102,750316501,4630821669,141946,6.97,1/10,5.22,4/16,5.88,20260909
2022,103,364491520,2236030126,80753,7.49,8/27,5.05,5/02,5.76,20260909
2022,104,126436264,624264444,35467,6.22,1/07,3.44,8/26,4.80,20260909
2022,105,149472014,639173278,31587,5.00,11/28,3.41,6/27,4.04,20260909
2022,106,318461823,1938385605,64475,7.12,3/08,4.78,1/10,5.80,20260909
2022,107,357551259,2508352178,79633,9.41,8/27,6.20,11/12,6.98,20260909
2022,108,135142156,866206780,61622,7.06,3/15,4.95,11/22,6.36,20260909
2022,109,306936314,1907445338,85022,8.85,12/24,3.26,3/19,4.88,20260909
2022,110,2956695475,51174449266,1153465,27.60,7/01,6.09,2/01,14.10,20260909
2022,111,403584370,4625320798,187590,15.00,3/07,7.65,9/28,9.98,20260909
2022,112,336101552,3573919693,168405,14.45,8/28,7.92,3/20,10.32,20260909
2022,113,252481796,2783856969,134184,13.55,5/21,8.51,12/31,10.72,20260909
2022,114,173236448,1569945459,116149,11.00,2/17,6.93,4/09,8.34,20260909
2022,84,141259486,4705200646,39642,46.50,6/09,24.00,8/15,31.73,20260909
2022,85,974156122,25515981635,157870,35.80,4/15,20.90,7/22,26.15,20260909
2022,86,1158783819,27886658174,196576,29.80,4/14,16.60,10/30,23.02,20260909
2022,87,2661858708,101078243329,354645,71.50,10/26,9.45,12/31,40.97,20260909
2022,88,1575256536,17362042349,241089,15.40,5/05,5.55,12/28,9.49,20260909
2022,89,836884139,6920371163,130108,14.10,2/21,1.90,11/22,6.18,20260909
2022,90,381779295,1206803583,45420,4.85,2/21,1.35,9/24,2.52,20260909
2022,91,1621897794,8726515804,213138,7.65,3/27,1.99,1/02,4.77,20260909
2022,92,2851389366,24156596484,412331,11.10,11/17,5.30,3/12,8.40,20260909
2022,93,3125939250,36950812308,501050,16.90,3/15,7.70,5/18,10.92,20260909
2022,94,640840881,5009870916,113215,10.90,2/22,4.35,10/28,7.40,20260909
2022,95,1062456569,6611130705,155220,9.00,12/19,4.36,9/15,5.45,20260909
2022,96,1370645261,10245879554,227947,8.95,7/19,5.98,8/17,7.10,20260909
2022,97,3497782343,34916177271,597804,14.90,5/20,3.90,10/28,8.34,20260909
2022,98,1727366056,10047308779,263096,7.00,4/13,4.38,3/03,5.52,20260909
2022,99,2034267852,15466540706,317942,9.50,9/20,5.30,6/08,7.24,20260909
2023,100,649232093,7223901799,158574,12.30,2/09,9.38,12/19,10.89,20260909
2023,101,685364431,7214989704,191616,12.45,2/20,8.00,10/29,9.50,20260909
2023,102,608159661,5688865293,169760,10.50,1/03,7.90,4/08,9.03,20260909
2023,103,653015094,6312953013,183610,10.35,8/04,8.50,10/27,9.37,20260909
2023,104,319519583,2740838474,104537,9.80,5/06,6.60,8/25,8.41,20260909
2023,105,1113847014,12079355043,284865,13.30,11/10,7.00,1/20,9.25,20260909
2023,106,1379038387,17944983455,382126,15.10,3/01,10.90,11/21,12.57,20260909
2023,107,529569881,5779096088,170483,12.80,1/04,9.04,10/12,10.52,20260909
2023,108,218226485,2062521784,96185,10.30,3/13,8.77,8/06,9.40,20260909
2023,109,1466678631,16786097378,388959,14.80,12/22,7.56,3/19,9.54,20260909
2023,110,9480199406,250370056696,3259719,41.60,7/21,11.10,2/01,23.58,20260909
2023,111,1596260841,33186210974,694561,26.70,4/14,13.00,10/17,18.60,20260909
2023,112,665150290,11000262093,291227,19.95,12/18,14.40,8/14,15.84,20260909
2023,113,477656581,7421723294,221865,18.30,1/08,13.40,8/06,15.40,20260909
2023,114,473337594,7355450625,213382,17.50,3/12,12.70,4/08,15.36,20260909
2023,84,38412127,1511416195,10829,41.90,9/02,36.70,8/05,39.32,20260909
2023,85,190700590,5688322483,23450,40.00,4/08,25.10,8/20,31.75,20260909
2023,86,2480381765,74246943215,390394,45.70,4/14,14.85,11/15,29.35,20260909
2023,87,1735828091,34190171189,278722,25.40,3/12,13.55,12/31,18.90,20260909
2023,88,3074095789,58453485954,439799,25.50,5/11,10.90,2/05,17.64,20260909
2023,89,1552128143,24322631879,266695,22.20,2/21,4.36,11/22,11.98,20260909
2023,90,517697096,2663137393,69232,8.45,2/05,2.20,11/30,4.67,20260909
2023,91,6942634234,103708940026,894328,25.70,12/24,3.18,1/02,11.43,20260909
2023,92,9904540119,268593909967,1645564,41.30,2/06,19.70,5/02,26.62,20260909
