stock_id,name,market,sec_kind,halt_date,resume_date,source,asof
08159P,HN中信,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
081614,大成鋼日盛81購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08166P,16元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08168P,JF凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
081825,大成鋼群益81購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
081826,大成鋼群益81購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08203P,日盛6P,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
082151,大成鋼麥證81購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08215P,兆豐90,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08232P,51元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08233P,52元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
082354,大成鋼元大81購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
082380,大成鋼麥證82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08238P,康舒元大68售02,twse,其他,2017-08-09,2017-08-10,twse-TWTAWU,2026-09-07
08239P,群益48,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
082484,大成鋼元大81購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08259P,宏達電兆豐69售01,twse,其他,2017-09-21,,twse-TWTAWU,2026-09-07
082629,大成鋼國泰82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
082634,仁寶凱基81購01,twse,其他,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
08263P,5K統一,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08269P,統一元大68售02,twse,其他,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
08283P,JE中信,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08285P,宏達電中信6A售03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
082925,仁寶麥證82購01,twse,其他,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
08303P,大成鋼麥證81售02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08304P,康舒群益69售02,twse,其他,2017-08-09,2017-08-10,twse-TWTAWU,2026-09-07
08307P,BF兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08321P,富邦MH,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08324P,X1元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08332P,DK國泰,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08339P,台泥元大6A售01,twse,其他,2017-04-19,2017-04-21,twse-TWTAWU,2026-09-07
08342P,宏達電統一6A售03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
083443,仁寶國票81購01,twse,其他,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
083450,仁寶麥證81購01,twse,其他,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
083459,仁寶群益81購01,twse,其他,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
083531,仁寶元大81購01,twse,其他,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
083677,大成鋼元大81購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
083678,大成鋼元大81購04,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08373P,宏達電群益6A售01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
083760,仁寶元大82購01,twse,其他,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
08381P,01元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08386P,Z9元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
083939,仁寶永豐82購01,twse,其他,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
084010,大成鋼麥證82購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084034,大成鋼群益82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084050,大成鋼永豐82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08407P,宏達電日盛6C售01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
084099,大成鋼凱基82購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08411P,2E凱基,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
08414P,玉山C5,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08416P,台泥凱基69售02,twse,其他,2017-04-19,2017-04-21,twse-TWTAWU,2026-09-07
084201,大成鋼凱基82購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084259,大成鋼兆豐83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084304,大成鋼元大82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084305,大成鋼元大82購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08433P,3D凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08437P,日盛7S,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
084397,大成鋼永豐82購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08443P,JV中信,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
084503,大成鋼元大82購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084504,大成鋼元大82購04,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084565,大成鋼凱基82購04,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084625,大成鋼富邦82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084723,大成鋼國票82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084750,大成鋼日盛82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084783,大成鋼凱基82購05,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084799,大成鋼國泰82購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
084880,大成鋼元大82購05,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08489P,KM中信,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
084938,大成鋼永豐82購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08493P,永豐M4,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
08494P,FC兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
084952,大成鋼元富82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08496P,FE兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
084989,大成鋼台新82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
085054,大成鋼元大82購07,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
085082,大成鋼凱基82購07,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
085090,大成鋼統一85購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
085123,大成鋼元大82購08,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
085196,大成鋼永昌82購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08520P,39富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
085297,大成鋼兆豐83購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08540P,8U凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08541P,8V凱基,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08547P,宏達電群益6A售02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
08556P,永豐N8,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
085585,大成鋼凱基82購09,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08558P,群益DA,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08559P,群益DB,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
085600,大成鋼元大82購09,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08574P,64富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08575P,宏達電元富69售02,twse,其他,2017-09-21,,twse-TWTAWU,2026-09-07
085765,大成鋼中信83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
085767,大成鋼群益83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08578P,凱基07,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
085799,大成鋼國票83購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08582P,亞東MH,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08588P,宏達電統一6A售04,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
085994,大成鋼元大83購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
086112,大成鋼第一83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08614P,宏達電國泰6A售03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
086159,大成鋼麥證83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08623P,宏達電永豐69售03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
08625P,宏達電元大6A售02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
08635P,87富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
086439,大成鋼麥證83購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08643P,群益ER,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08644P,群益ET,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08648P,群益FA,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08652P,7C元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08661P,永豐CE,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08664P,93富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08667P,統一BM,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08669P,台泥群益6A售01,twse,其他,2017-04-19,2017-04-21,twse-TWTAWU,2026-09-07
086709,大成鋼群益83購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08673P,HA兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08675P,HC兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08678P,HT兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08679P,HU兆豐,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
086811,大成鋼永昌83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08682P,7P元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08688P,7I元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08690P,7K元大,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08692P,凱基65,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
08698P,凱基71,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08699P,凱基72,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
087004,大成鋼群益83購04,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08707P,日盛A3,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08711P,FJ國泰,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08715P,A7富邦,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08721P,宏達電元大6B售01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
08723P,奇力新元大71售01,twse,其他,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
08725P,8D元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08726P,8E元大,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08732P,群益FQ,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08736P,凱基A1,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08737P,凱基A2,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08743P,JF兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08745P,凱基C7,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
08745P,宏達電群益6A售04,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
087484,大成鋼永豐83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08749P,群益GI,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
087552,大成鋼富邦84購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087610,大成鋼元大83購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087611,大成鋼元大83購05,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087612,大成鋼元大84購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08762P,大成鋼凱基82售06,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08767P,D8富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
087746,大成鋼永豐83購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087752,大成鋼台新83購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087810,大成鋼統一86購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087839,大成鋼群益83購05,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087853,大成鋼凱基83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087854,大成鋼凱基83購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087855,大成鋼凱基83購04,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08787P,E3富邦,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
087903,大成鋼永豐83購04,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087944,大成鋼富邦84購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087969,大成鋼元富83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087970,大成鋼元富83購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
087977,大成鋼麥證83購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08797P,群益HJ,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
087992,大成鋼兆豐83購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088002,大成鋼日盛83購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088008,大成鋼凱基83購05,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08801P,大成鋼元富82售02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08806P,大成鋼元大82售06,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088071,大成鋼群益83購07,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08808P,宏達電國泰6B售01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
08812P,宏達電日盛6A售02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
088134,大成鋼元大83購06,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088135,大成鋼元大83購07,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088160,大成鋼永昌83購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088161,大成鋼永昌83購03,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08817P,宏達電兆豐6B售01,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
088209,大成鋼統一87購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08823P,JW兆豐,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
088261,大成鋼元大84購02,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088262,大成鋼元大84購04,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088305,大成鋼宏遠84購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08831P,大成鋼國票83售01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088329,大成鋼群益84購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08833P,宏達電元大6A售03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
088364,大成鋼永豐84購01,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08839P,大成鋼凱基82售08,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
088428,大成鋼元大84購05,twse,其他,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
08845P,永豐FP,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
088492,大成鋼中信85購01,twse,其他,2018-10-03,2018-10-03,twse-TWTAWU,2026-09-07
08856P,宏達電群益6A售05,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
088575,大成鋼兆豐84購01,twse,其他,2018-10-03,2018-10-03,twse-TWTAWU,2026-09-07
088602,大成鋼元大85購01,twse,其他,2018-10-03,2018-10-03,twse-TWTAWU,2026-09-07
088618,大成鋼玉山84購01,twse,其他,2018-10-03,2018-10-03,twse-TWTAWU,2026-09-07
088650,大成鋼元富84購02,twse,其他,2018-10-03,2018-10-03,twse-TWTAWU,2026-09-07
08873P,A8元富,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08881P,群益JK,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08906P,NC中信,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08912P,J1富邦,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08930P,元大36,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
08949P,宏達電群益6A售06,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
08958P,宏達電國泰6B售03,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
08964P,群益KX,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08969P,E9元富,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
08974P,日盛F6,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08976P,群益LQ,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
08977P,群益LR,twse,其他,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
08978P,宏達電凱基6A售02,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
08980P,群益LU,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08981P,群益LV,twse,其他,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
08981P,宏達電元大6B售04,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
08987P,F8元富,twse,其他,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
08996P,宏達電群益6A售08,twse,其他,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
1101,台泥,twse,普通股,2017-04-19,2017-04-21,twse-TWTAWU,2026-09-07
1103,嘉泥,twse,普通股,2016-12-30,2017-01-03,twse-TWTAWU,2026-09-07
1216,統一,twse,普通股,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
1218,泰山,twse,普通股,2026-08-13,2026-08-14,twse-TWTAWU,2026-09-07
1432,大魯閣,twse,普通股,2017-07-10,2017-07-11,twse-TWTAWU,2026-09-07
1439,中和,twse,普通股,2018-12-21,2018-12-22,twse-TWTAWU,2026-09-07
1441,大東,twse,普通股,2018-03-01,2018-03-02,twse-TWTAWU,2026-09-07
1457,宜進,twse,普通股,2017-12-21,2017-12-22,twse-TWTAWU,2026-09-07
1715,萬洲,twse,普通股,2017-05-10,2017-05-11,twse-TWTAWU,2026-09-07
1909,榮成,twse,普通股,2026-08-12,2026-08-13,twse-TWTAWU,2026-09-07
2025,千  興,twse,普通股,2016-02-03,2016-02-15,twse-TWTAWU,2026-09-07
2027,大成鋼,twse,普通股,2018-10-02,2018-10-03,twse-TWTAWU,2026-09-07
2102,泰豐,twse,普通股,2017-01-18,2017-01-19,twse-TWTAWU,2026-09-07
2206,三陽工業,twse,普通股,2018-05-31,2018-06-01,twse-TWTAWU,2026-09-07
2303,聯電,twse,普通股,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
2311,日月光,twse,普通股,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
2317,鴻  海,twse,普通股,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
2324,仁寶,twse,普通股,2018-08-07,2018-08-08,twse-TWTAWU,2026-09-07
2325,矽  品,twse,普通股,2016-05-26,2016-05-27,twse-TWTAWU,2026-09-07
2327,國巨,twse,普通股,2018-04-27,2018-04-30,twse-TWTAWU,2026-09-07
2327,國巨,twse,普通股,2018-05-22,2018-05-23,twse-TWTAWU,2026-09-07
2354,鴻準,twse,普通股,2016-03-30,2016-03-31,twse-TWTAWU,2026-09-07
2402,毅嘉,twse,普通股,2018-06-29,2018-07-02,twse-TWTAWU,2026-09-07
2437,旺詮,twse,普通股,2017-01-23,2017-01-24,twse-TWTAWU,2026-09-07
2454,聯發科,twse,普通股,2016-05-13,2016-05-16,twse-TWTAWU,2026-09-07
2456,奇力新,twse,普通股,2017-01-23,2017-01-24,twse-TWTAWU,2026-09-07
2456,奇力新,twse,普通股,2018-01-03,2018-01-04,twse-TWTAWU,2026-09-07
2456,奇力新,twse,普通股,2018-06-20,2018-06-21,twse-TWTAWU,2026-09-07
2498,宏達電,twse,普通股,2017-09-21,2017-09-22,twse-TWTAWU,2026-09-07
2535,達欣工,twse,普通股,2016-10-17,2016-10-18,twse-TWTAWU,2026-09-07
2823,中壽,twse,普通股,2017-10-19,2017-10-20,twse-TWTAWU,2026-09-07
2856,元富證,twse,普通股,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
2888,新光金,twse,普通股,2018-04-24,2018-04-25,twse-TWTAWU,2026-09-07
2912,統一超,twse,普通股,2017-07-27,2017-07-28,twse-TWTAWU,2026-09-07
2923,鼎固-KY,twse,普通股,2018-12-06,2018-12-07,twse-TWTAWU,2026-09-07
3018,同開,twse,普通股,2018-01-10,2018-01-11,twse-TWTAWU,2026-09-07
3024,憶聲,twse,普通股,2017-12-07,2017-12-08,twse-TWTAWU,2026-09-07
3036,文曄,twse,普通股,2017-04-06,2017-04-07,twse-TWTAWU,2026-09-07
3046,建碁,twse,普通股,2017-11-09,2017-11-10,twse-TWTAWU,2026-09-07
3164,景岳,twse,普通股,2018-06-08,2018-06-11,twse-TWTAWU,2026-09-07
3315,宣昶,twse,普通股,2017-04-06,2017-04-07,twse-TWTAWU,2026-09-07
3514,昱晶,twse,普通股,2017-10-16,2017-10-17,twse-TWTAWU,2026-09-07
3559,全智科,twse,普通股,2017-03-23,2017-03-24,twse-TWTAWU,2026-09-07
3561,昇陽光電,twse,普通股,2017-10-16,2017-10-17,twse-TWTAWU,2026-09-07
3576,新日光,twse,普通股,2017-10-16,2017-10-17,twse-TWTAWU,2026-09-07
4306,炎洲,twse,普通股,2017-05-10,2017-05-11,twse-TWTAWU,2026-09-07
4414,如興,twse,普通股,2018-02-26,2018-02-27,twse-TWTAWU,2026-09-07
4984,科納-KY,twse,普通股,2018-03-26,2018-03-27,twse-TWTAWU,2026-09-07
5906,台南-KY,twse,普通股,2017-07-17,2017-07-18,twse-TWTAWU,2026-09-07
6117,迎廣,twse,普通股,2017-04-18,2017-04-19,twse-TWTAWU,2026-09-07
6128,上福,twse,普通股,2017-09-30,2017-10-02,twse-TWTAWU,2026-09-07
6145,勁永,twse,普通股,2018-05-09,2018-05-10,twse-TWTAWU,2026-09-07
6282,康舒,twse,普通股,2017-08-09,2017-08-10,twse-TWTAWU,2026-09-07
6414,樺漢,twse,普通股,2016-10-12,2016-10-13,twse-TWTAWU,2026-09-07
6414,樺漢,twse,普通股,2018-03-30,2018-03-31,twse-TWTAWU,2026-09-07
6464,台數科,twse,普通股,2016-10-14,2016-10-17,twse-TWTAWU,2026-09-07
6531,愛普,twse,普通股,2017-03-16,2017-03-17,twse-TWTAWU,2026-09-07
