class,stock_id,date,official_factor,our_factor,official_src,our_event,our_kind
A,8155,2025-02-25,0.98359184,0.98359184,exDailyQ,exright,
A,3390,2025-03-04,0.97062937,0.97062937,exDailyQ,exright,
A,4966,2025-03-04,0.98913897,0.98913897,exDailyQ,exright,
A,3466,2025-03-05,0.96428571,0.96428571,exDailyQ,exright,
A,00966B,2025-03-06,0.99075297,0.99075297,exDailyQ,exright,
A,00950B,2025-03-07,0.99468085,0.99468085,exDailyQ,exright,
A,00959B,2025-03-07,0.995,0.995,exDailyQ,exright,
A,5278,2025-03-10,0.99504132,0.99504132,exDailyQ,exright,
A,00970B,2025-03-11,0.99505929,0.99505929,exDailyQ,exright,
A,8071,2025-03-12,0.97668998,0.97668998,exDailyQ,exright,
A,6423,2025-03-13,0.98940043,0.98940043,TWT49U,exright,
A,6548,2025-03-13,0.98695652,0.98695652,exDailyQ,exright,
A,00942B,2025-03-17,0.99540984,0.99540984,exDailyQ,exright,
A,00980B,2025-03-17,0.9950446,0.9950446,exDailyQ,exright,
A,00687B,2025-03-18,0.98864374,0.98864374,exDailyQ,exright,
A,00740B,2025-03-18,0.9955904,0.9955904,exDailyQ,exright,
A,00741B,2025-03-18,0.99492901,0.99492901,exDailyQ,exright,
A,00764B,2025-03-18,0.98836081,0.98836081,exDailyQ,exright,
A,00772B,2025-03-18,0.99608282,0.99608282,exDailyQ,exright,
A,00773B,2025-03-18,0.99598286,0.99598286,exDailyQ,exright,
A,00777B,2025-03-18,0.99572284,0.99572284,exDailyQ,exright,
A,00778B,2025-03-18,0.99587345,0.99587345,exDailyQ,exright,
A,00779B,2025-03-18,0.99100546,0.99100546,exDailyQ,exright,
A,00781B,2025-03-18,0.98289269,0.98289269,exDailyQ,exright,
A,00792B,2025-03-18,0.98703595,0.98703595,exDailyQ,exright,
A,00793B,2025-03-18,0.98789713,0.98789713,exDailyQ,exright,
A,00840B,2025-03-18,0.99593496,0.99593496,exDailyQ,exright,
A,00853B,2025-03-18,0.98813961,0.98813961,exDailyQ,exright,
A,00859B,2025-03-18,0.99131429,0.99131429,exDailyQ,exright,
A,00862B,2025-03-18,0.98991397,0.98991397,exDailyQ,exright,
A,00863B,2025-03-18,0.98692241,0.98692241,exDailyQ,exright,
A,00883B,2025-03-18,0.99541845,0.99541845,exDailyQ,exright,
A,00890B,2025-03-18,0.99563953,0.99563953,exDailyQ,exright,
A,00933B,2025-03-18,0.99525785,0.99525785,exDailyQ,exright,
A,00937B,2025-03-18,0.99496539,0.99496539,exDailyQ,exright,
A,00948B,2025-03-18,0.99502982,0.99502982,exDailyQ,exright,
A,00957B,2025-03-18,0.99520219,0.99520219,exDailyQ,exright,
A,5306,2025-03-18,0.98776,0.98776,TWT49U,exright,
A,6462,2025-03-19,0.97930233,0.97930233,exDailyQ,exright,
A,6697,2025-03-19,0.95857988,0.95857988,exDailyQ,exright,
A,6895,2025-03-19,0.985209,0.985209,exDailyQ,exright,
A,00836B,2025-03-20,0.98616919,0.98616919,exDailyQ,exright,
A,00856B,2025-03-20,0.98923115,0.98923115,exDailyQ,exright,
A,00857B,2025-03-20,0.98759209,0.98759209,exDailyQ,exright,
A,00958B,2025-03-20,0.99484536,0.99484536,exDailyQ,exright,
A,6015,2025-03-20,0.95391705,0.95391705,exDailyQ,exright,
A,6590,2025-03-20,0.96658711,0.96658711,exDailyQ,exright,
A,6821,2025-03-20,0.97555556,0.97555556,exDailyQ,exright,
A,6953,2025-03-20,0.97087379,0.97087379,exDailyQ,exright,
A,7714,2025-03-20,0.97231451,0.97231451,exDailyQ,exright,
A,00697B,2025-03-21,0.99252336,0.99252336,exDailyQ,exright,
A,00751B,2025-03-21,0.98710602,0.98710602,exDailyQ,exright,
A,00787B,2025-03-21,0.98633646,0.98633646,exDailyQ,exright,
A,00967B,2025-03-21,0.996004,0.996004,exDailyQ,exright,
A,00968B,2025-03-21,0.99497487,0.99497487,exDailyQ,exright,
A,3357,2025-03-21,0.95983936,0.95983936,exDailyQ,exright,
A,4972,2025-03-21,0.96666667,0.96666667,exDailyQ,exright,
A,5478,2025-03-24,0.94163424,0.94163424,exDailyQ,exright,
A,4163,2025-03-25,0.96728972,0.96728972,exDailyQ,exright,
A,3218,2025-03-26,0.96710526,0.96710526,exDailyQ,exright,
A,6846,2025-03-26,0.95784543,0.95784543,exDailyQ,exright,
A,8930,2025-03-26,0.9334126,0.9334126,exDailyQ,exright,
A,2752,2025-03-27,0.94411178,0.94411178,exDailyQ,exright,
A,2756,2025-03-27,0.98377029,0.98377029,exDailyQ,exright,
A,2947,2025-03-27,0.98754247,0.98754247,exDailyQ,exright,
A,3188,2025-03-27,0.94512195,0.94512195,exDailyQ,exright,
A,4105,2025-03-27,0.94649682,0.94649682,exDailyQ,exright,
A,4420,2025-03-27,0.91911765,0.91911765,exDailyQ,exright,
A,5201,2025-03-27,0.96493506,0.96493506,exDailyQ,exright,
A,5520,2025-03-27,0.93757094,0.93757094,exDailyQ,exright,
A,6020,2025-03-27,0.97315789,0.97315789,exDailyQ,exright,
A,6188,2025-03-27,0.97987928,0.97987928,exDailyQ,exright,
A,6523,2025-03-27,0.98653199,0.98653199,exDailyQ,exright,
A,6642,2025-03-27,0.96229261,0.96229261,exDailyQ,exright,
A,6651,2025-03-27,0.93518519,0.93518519,exDailyQ,exright,
A,6752,2025-03-27,0.97448276,0.97448276,exDailyQ,exright,
A,6865,2025-03-27,0.9871959,0.9871959,exDailyQ,exright,
A,6967,2025-03-27,0.95221843,0.95221843,exDailyQ,exright,
A,8109,2025-03-27,0.95060373,0.95060373,exDailyQ,exright,
A,8401,2025-03-27,0.95581738,0.95581738,exDailyQ,exright,
A,8938,2025-03-27,0.948875,0.948875,exDailyQ,exright,
A,8431,2025-03-31,0.99845917,0.99845917,exDailyQ,exright,
A,8908,2025-03-31,0.97142857,0.97142857,exDailyQ,exright,
A,00966B,2025-04-01,0.99530831,0.99530831,exDailyQ,exright,
A,2063,2025-04-01,0.94513032,0.94513032,exDailyQ,exright,
A,2065,2025-04-01,0.94884189,0.94884189,exDailyQ,exright,
A,2070,2025-04-01,0.99067164,0.99067164,exDailyQ,exright,
A,2732,2025-04-01,0.97237569,0.97237569,exDailyQ,exright,
A,2751,2025-04-01,0.93449782,0.93449782,exDailyQ,exright,
A,3294,2025-04-01,0.98737542,0.98737542,exDailyQ,exright,
A,6148,2025-04-01,0.97082452,0.97082452,exDailyQ,exright,
A,6291,2025-04-01,0.94228856,0.94228856,exDailyQ,exright,
A,6596,2025-04-01,0.92639327,0.92639327,exDailyQ,exright,
A,00950B,2025-04-02,0.99471249,0.99471249,exDailyQ,exright,
A,00959B,2025-04-02,0.99599198,0.99599198,exDailyQ,exright,
A,4207,2025-04-07,0.94152047,0.94152047,exDailyQ,exright,
A,00970B,2025-04-08,0.99491353,0.99491353,exDailyQ,exright,
A,4542,2025-04-09,0.98394864,0.98394864,exDailyQ,exright,
A,5212,2025-04-09,0.94077834,0.94077834,exDailyQ,exright,
A,4735,2025-04-10,0.97142857,0.97142857,exDailyQ,exright,
A,6104,2025-04-10,0.97435897,0.97435897,exDailyQ,exright,
A,6703,2025-04-10,0.94890511,0.94890511,exDailyQ,exright,
A,6846,2025-04-10,1.00157978,1.00157978,exDailyQ,exright,
A,6859,2025-04-10,0.98084291,0.98084291,exDailyQ,exright,
A,3289,2025-04-11,0.98905908,0.98905908,exDailyQ,exright,
A,3526,2025-04-11,0.93112971,0.93112971,exDailyQ,exright,
A,6143,2025-04-11,0.93548387,0.93548387,exDailyQ,exright,
A,8042,2025-04-11,0.9512987,0.9512987,exDailyQ,exright,
A,8091,2025-04-16,0.93191489,0.93191489,exDailyQ,exright,
A,00734B,2025-04-17,0.98961713,0.98961713,exDailyQ,exright,
A,00842B,2025-04-17,0.98271527,0.98271527,exDailyQ,exright,
A,00942B,2025-04-17,0.99520876,0.99520876,exDailyQ,exright,
A,00980B,2025-04-17,0.99478079,0.99478079,exDailyQ,exright,
A,2937,2025-04-17,0.95698925,0.95698925,exDailyQ,exright,
A,4173,2025-04-17,0.94848485,0.94848485,exDailyQ,exright,
A,4973,2025-04-17,0.9592668,0.9592668,exDailyQ,exright,
A,5287,2025-04-17,0.97071823,0.97071823,exDailyQ,exright,
A,6021,2025-04-17,0.92119914,0.92119914,exDailyQ,exright,
A,6274,2025-04-17,0.95340502,0.95340502,exDailyQ,exright,
A,6732,2025-04-17,0.94722955,0.94722955,exDailyQ,exright,
A,6747,2025-04-17,0.93573427,0.93573427,exDailyQ,exright,
A,8446,2025-04-17,0.9266055,0.9266055,exDailyQ,exright,
A,9962,2025-04-17,0.96350365,0.96350365,exDailyQ,exright,
A,00772B,2025-04-18,0.9959432,0.9959432,exDailyQ,exright,
A,00773B,2025-04-18,0.99582638,0.99582638,exDailyQ,exright,
A,00848B,2025-04-18,0.98692241,0.98692241,exDailyQ,exright,
A,00849B,2025-04-18,0.99138381,0.99138381,exDailyQ,exright,
A,00883B,2025-04-18,0.99519693,0.99519693,exDailyQ,exright,
A,00884B,2025-04-18,0.98390411,0.98390411,exDailyQ,exright,
A,00931B,2025-04-18,0.98950315,0.98950315,exDailyQ,exright,
A,00948B,2025-04-18,0.99475891,0.99475891,exDailyQ,exright,
A,00957B,2025-04-18,0.99497487,0.99497487,exDailyQ,exright,
A,4138,2025-04-18,0.95257143,0.95257143,exDailyQ,exright,
A,4528,2025-04-18,0.98910082,0.98910082,exDailyQ,exright,
A,4729,2025-04-18,0.97572816,0.97572816,exDailyQ,exright,
A,6791,2025-04-18,0.96960699,0.96960699,exDailyQ,exright,
A,00722B,2025-04-21,0.98532942,0.98532942,exDailyQ,exright,
A,00723B,2025-04-21,0.98583744,0.98583744,exDailyQ,exright,
A,00724B,2025-04-21,0.98533294,0.98533294,exDailyQ,exright,
A,00725B,2025-04-21,0.98227147,0.98227147,exDailyQ,exright,
A,00726B,2025-04-21,0.98266587,0.98266587,exDailyQ,exright,
A,00727B,2025-04-21,0.98591201,0.98591201,exDailyQ,exright,
A,00749B,2025-04-21,0.98563969,0.98563969,exDailyQ,exright,
A,00750B,2025-04-21,0.98747816,0.98747816,exDailyQ,exright,
A,00777B,2025-04-21,0.99525645,0.99525645,exDailyQ,exright,
A,00778B,2025-04-21,0.99568345,0.99568345,exDailyQ,exright,
A,00782B,2025-04-21,0.98429155,0.98429155,exDailyQ,exright,
A,00840B,2025-04-21,0.99577922,0.99577922,exDailyQ,exright,
A,00890B,2025-04-21,0.99540582,0.99540582,exDailyQ,exright,
A,00933B,2025-04-21,0.99505868,0.99505868,exDailyQ,exright,
A,00937B,2025-04-21,0.99470549,0.99470549,exDailyQ,exright,
A,00789B,2025-04-22,0.98748739,0.98748739,exDailyQ,exright,
A,00791B,2025-04-22,0.98983635,0.98983635,exDailyQ,exright,
A,00694B,2025-04-23,0.99297095,0.99297095,exDailyQ,exright,
A,00695B,2025-04-23,0.99274958,0.99274958,exDailyQ,exright,
A,00696B,2025-04-23,0.98929766,0.98929766,exDailyQ,exright,
A,00719B,2025-04-23,0.98915065,0.98915065,exDailyQ,exright,
A,00720B,2025-04-23,0.98486225,0.98486225,exDailyQ,exright,
A,00740B,2025-04-23,0.99475754,0.99475754,exDailyQ,exright,
A,00741B,2025-04-23,0.99370739,0.99370739,exDailyQ,exright,
A,00746B,2025-04-23,0.98677918,0.98677918,exDailyQ,exright,
A,00785B,2025-04-23,0.98642403,0.98642403,exDailyQ,exright,
A,00788B,2025-04-23,0.98472268,0.98472268,exDailyQ,exright,
A,00834B,2025-04-23,0.98838594,0.98838594,exDailyQ,exright,
A,00870B,2025-04-23,0.9856425,0.9856425,exDailyQ,exright,
A,00888,2025-04-23,0.98397669,0.98397669,exDailyQ,exright,
A,00958B,2025-04-23,0.99446903,0.99446903,exDailyQ,exright,
A,00967B,2025-04-23,0.9957492,0.9957492,exDailyQ,exright,
A,00968B,2025-04-23,0.99457112,0.99457112,exDailyQ,exright,
A,4442,2025-04-23,0.94755839,0.94755839,exDailyQ,exright,
A,4568,2025-04-24,0.95530726,0.95530726,exDailyQ,exright,
A,5278,2025-04-24,0.99276673,0.99276673,exDailyQ,exright,
A,6996,2025-04-24,0.92932961,0.92932961,exDailyQ,exright,
A,6637,2025-04-25,0.97808219,0.97808219,exDailyQ,exright,
A,8433,2025-04-25,0.92352246,0.92352246,exDailyQ,exright,
A,6712,2025-04-30,0.97040462,0.97040462,exDailyQ,exright,
A,00950B,2025-05-05,0.99430605,0.99430605,exDailyQ,exright,
A,00959B,2025-05-05,0.99457701,0.99457701,exDailyQ,exright,
A,00966B,2025-05-05,0.99560761,0.99560761,exDailyQ,exright,
A,00970B,2025-05-06,0.99420626,0.99420626,exDailyQ,exright,
A,00942B,2025-05-16,0.99478001,0.99478001,exDailyQ,exright,
A,00980B,2025-05-16,0.9943757,0.9943757,exDailyQ,exright,
A,00740B,2025-05-19,0.99530776,0.99530776,exDailyQ,exright,
A,00741B,2025-05-19,0.9941796,0.9941796,exDailyQ,exright,
A,00754B,2025-05-19,0.98654023,0.98654023,exDailyQ,exright,
A,00755B,2025-05-19,0.98510845,0.98510845,exDailyQ,exright,
A,00756B,2025-05-19,0.98297003,0.98297003,exDailyQ,exright,
A,00761B,2025-05-19,0.98509279,0.98509279,exDailyQ,exright,
A,00772B,2025-05-19,0.99559194,0.99559194,exDailyQ,exright,
A,00773B,2025-05-19,0.99552906,0.99552906,exDailyQ,exright,
A,00777B,2025-05-19,0.99517064,0.99517064,exDailyQ,exright,
A,00778B,2025-05-19,0.99538462,0.99538462,exDailyQ,exright,
A,00780B,2025-05-19,0.98874508,0.98874508,exDailyQ,exright,
A,00794B,2025-05-19,0.99295243,0.99295243,exDailyQ,exright,
A,00795B,2025-05-19,0.98551829,0.98551829,exDailyQ,exright,
A,00799B,2025-05-19,0.98089614,0.98089614,exDailyQ,exright,
A,00840B,2025-05-19,0.99577316,0.99577316,exDailyQ,exright,
A,00841B,2025-05-19,0.98759745,0.98759745,exDailyQ,exright,
A,00845B,2025-05-19,0.98811054,0.98811054,exDailyQ,exright,
A,00846B,2025-05-19,0.98590308,0.98590308,exDailyQ,exright,
A,00847B,2025-05-19,0.98575499,0.98575499,exDailyQ,exright,
A,00860B,2025-05-19,0.98691385,0.98691385,exDailyQ,exright,
A,00883B,2025-05-19,0.99550484,0.99550484,exDailyQ,exright,
A,00890B,2025-05-19,0.99505114,0.99505114,exDailyQ,exright,
A,00933B,2025-05-19,0.99471249,0.99471249,exDailyQ,exright,
A,00937B,2025-05-19,0.99428571,0.99428571,exDailyQ,exright,
A,00948B,2025-05-19,0.99435028,0.99435028,exDailyQ,exright,
A,00957B,2025-05-19,0.99454829,0.99454829,exDailyQ,exright,
A,8440,2025-05-20,0.99568528,0.99568528,exDailyQ,exright,
A,00758B,2025-05-21,0.9871633,0.9871633,exDailyQ,exright,
A,00759B,2025-05-21,0.98784314,0.98784314,exDailyQ,exright,
A,00760B,2025-05-21,0.98596838,0.98596838,exDailyQ,exright,
A,00844B,2025-05-21,0.98588235,0.98588235,exDailyQ,exright,
A,00867B,2025-05-21,0.98396258,0.98396258,exDailyQ,exright,
A,00981B,2025-05-21,0.99233297,0.99233297,exDailyQ,exright,
A,6841,2025-05-21,0.98641811,0.98641811,exDailyQ,exright,
A,00679B,2025-05-22,0.98744606,0.98744606,exDailyQ,exright,
A,00786B,2025-05-22,0.98618421,0.98618421,exDailyQ,exright,
A,00967B,2025-05-22,0.99538639,0.99538639,exDailyQ,exright,
A,00968B,2025-05-22,0.99424626,0.99424626,exDailyQ,exright,
A,6461,2025-05-22,0.98,0.98,exDailyQ,exright,
A,00958B,2025-05-27,0.9940547,0.9940547,exDailyQ,exright,
A,6151,2025-05-27,0.9522293,0.9522293,exDailyQ,exright,
A,6570,2025-05-27,0.96474736,0.96474736,exDailyQ,exright,
A,8074,2025-05-27,0.95337995,0.95337995,exDailyQ,exright,
A,8435,2025-05-27,0.93918919,0.93918919,exDailyQ,exright,
A,4527,2025-05-28,0.93489318,0.93489318,exDailyQ,exright,
A,4995,2025-05-28,0.93311037,0.93311037,exDailyQ,exright,
A,5403,2025-05-28,0.9496124,0.9496124,exDailyQ,exright,
A,6568,2025-05-29,0.98084507,0.98084507,exDailyQ,exright,
A,6788,2025-06-02,0.95555556,0.95555556,exDailyQ,exright,
A,00950B,2025-06-03,0.99471698,0.99471698,exDailyQ,exright,
A,6712,2025-06-03,0.90911175,0.90911175,exDailyQ,exright,
A,7713,2025-06-03,0.94484452,0.94484452,exDailyQ,exright,
A,8924,2025-06-03,0.93620178,0.93620178,exDailyQ,exright,
A,00959B,2025-06-04,0.99431818,0.99431818,exDailyQ,exright,
A,00966B,2025-06-04,0.99692544,0.99692544,exDailyQ,exright,
A,5309,2025-06-04,0.97938144,0.97938144,exDailyQ,exright,
A,6716,2025-06-04,0.94172414,0.94172414,exDailyQ,exright,
A,00970B,2025-06-05,0.99434389,0.99434389,exDailyQ,exright,
A,5878,2025-06-05,0.94860335,0.94860335,exDailyQ,exright,
A,6146,2025-06-05,0.9462766,0.9462766,exDailyQ,exright,
A,5609,2025-06-06,0.93757503,0.93757503,exDailyQ,exright,
A,3441,2025-06-09,0.97723824,0.97723824,exDailyQ,exright,
A,6023,2025-06-09,0.94339623,0.94339623,exDailyQ,exright,
A,7704,2025-06-09,0.96096718,0.96096718,exDailyQ,exright,
A,2636,2025-06-10,0.96052632,0.96052632,TWT49U,exright,
A,3211,2025-06-10,0.93540052,0.93540052,exDailyQ,exright,
A,4735,2025-06-10,0.98926174,0.98926174,exDailyQ,exright,
A,4939,2025-06-10,0.9744898,0.9744898,exDailyQ,exright,
A,6263,2025-06-10,0.9487013,0.9487013,exDailyQ,exright,
A,6597,2025-06-10,0.96416894,0.96416894,exDailyQ,exright,
A,6741,2025-06-10,0.97830424,0.97830424,exDailyQ,exright,
A,6785,2025-06-10,0.99831081,0.99831081,exDailyQ,exright,
A,6881,2025-06-10,0.9375,0.9375,exDailyQ,exright,
A,6894,2025-06-10,0.96057971,0.96057971,exDailyQ,exright,
A,5523,2025-06-11,0.98357964,0.98357964,exDailyQ,exright,
A,6516,2025-06-11,0.97311436,0.97311436,exDailyQ,exright,
A,1584,2025-06-12,0.97286822,0.97286822,exDailyQ,exright,
A,3118,2025-06-12,0.94705882,0.94705882,exDailyQ,exright,
A,4951,2025-06-12,0.95348837,0.95348837,exDailyQ,exright,
A,6208,2025-06-12,0.95744681,0.95744681,exDailyQ,exright,
A,6423,2025-06-12,0.98006682,0.98006682,TWT49U,exright,
A,6532,2025-06-12,0.9584,0.9584,exDailyQ,exright,
A,6982,2025-06-12,0.96132597,0.96132597,exDailyQ,exright,
A,3105,2025-06-13,0.98863636,0.98863636,exDailyQ,exright,
A,3556,2025-06-13,0.94773869,0.94773869,exDailyQ,exright,
A,4153,2025-06-13,0.95402299,0.95402299,exDailyQ,exright,
A,4538,2025-06-13,0.97771588,0.97771588,exDailyQ,exright,
A,4760,2025-06-13,0.9647619,0.9647619,exDailyQ,exright,
A,5274,2025-06-13,0.98855886,0.98855886,exDailyQ,exright,
A,6026,2025-06-13,0.91338583,0.91338583,exDailyQ,exright,
A,6418,2025-06-13,0.94195251,0.94195251,exDailyQ,exright,
A,6739,2025-06-13,0.98175182,0.98175182,exDailyQ,exright,
A,6804,2025-06-13,0.95967742,0.95967742,exDailyQ,exright,
A,8424,2025-06-13,0.94225722,0.94225722,exDailyQ,exright,
A,00942B,2025-06-16,0.99558174,0.99558174,exDailyQ,exright,
A,00980B,2025-06-16,0.9944629,0.9944629,exDailyQ,exright,
A,3324,2025-06-16,0.9858156,0.9858156,exDailyQ,exright,
A,3563,2025-06-16,0.99131944,0.99131944,TWT49U,exright,
A,4550,2025-06-16,0.92882562,0.92882562,exDailyQ,exright,
A,6123,2025-06-16,0.94351852,0.94351852,exDailyQ,exright,
A,6242,2025-06-16,0.95359629,0.95359629,exDailyQ,exright,
A,6538,2025-06-16,0.93518519,0.93518519,exDailyQ,exright,
A,6680,2025-06-16,0.96234568,0.96234568,exDailyQ,exright,
A,8432,2025-06-16,0.9581854,0.9581854,exDailyQ,exright,
A,00687B,2025-06-17,0.98820844,0.98820844,exDailyQ,exright,
A,00740B,2025-06-17,0.99583796,0.99583796,exDailyQ,exright,
A,00741B,2025-06-17,0.99491094,0.99491094,exDailyQ,exright,
A,00764B,2025-06-17,0.98824867,0.98824867,exDailyQ,exright,
A,00772B,2025-06-17,0.99553856,0.99553856,exDailyQ,exright,
A,00773B,2025-06-17,0.99576143,0.99576143,exDailyQ,exright,
A,00777B,2025-06-17,0.99509644,0.99509644,exDailyQ,exright,
A,00778B,2025-06-17,0.99561815,0.99561815,exDailyQ,exright,
A,00779B,2025-06-17,0.98948159,0.98948159,exDailyQ,exright,
A,00781B,2025-06-17,0.9820981,0.9820981,exDailyQ,exright,
A,00792B,2025-06-17,0.9855365,0.9855365,exDailyQ,exright,
A,00793B,2025-06-17,0.9874739,0.9874739,exDailyQ,exright,
A,00840B,2025-06-17,0.99571275,0.99571275,exDailyQ,exright,
A,00853B,2025-06-17,0.98957931,0.98957931,exDailyQ,exright,
A,00859B,2025-06-17,0.99106003,0.99106003,exDailyQ,exright,
A,00862B,2025-06-17,0.98757138,0.98757138,exDailyQ,exright,
A,00863B,2025-06-17,0.9851338,0.9851338,exDailyQ,exright,
A,00883B,2025-06-17,0.99582173,0.99582173,exDailyQ,exright,
A,00890B,2025-06-17,0.99538563,0.99538563,exDailyQ,exright,
A,00933B,2025-06-17,0.99463447,0.99463447,exDailyQ,exright,
A,00937B,2025-06-17,0.99426112,0.99426112,exDailyQ,exright,
A,00948B,2025-06-17,0.99435028,0.99435028,exDailyQ,exright,
A,00957B,2025-06-17,0.9945184,0.9945184,exDailyQ,exright,
A,1593,2025-06-17,0.94585448,0.94585448,exDailyQ,exright,
A,2926,2025-06-17,0.99565217,0.99565217,exDailyQ,exright,
A,3680,2025-06-17,0.98581363,0.98581363,exDailyQ,exright,
A,4945,2025-06-17,0.965,0.965,exDailyQ,exright,
A,4974,2025-06-17,0.94063181,0.94063181,exDailyQ,exright,
A,5902,2025-06-17,0.96470588,0.96470588,exDailyQ,exright,
A,6147,2025-06-17,0.93852459,0.93852459,exDailyQ,exright,
A,6154,2025-06-17,0.96039604,0.96039604,exDailyQ,exright,
A,6561,2025-06-17,0.9712313,0.9712313,exDailyQ,exright,
A,6640,2025-06-17,0.97474747,0.97474747,exDailyQ,exright,
A,8416,2025-06-17,0.95294118,0.95294118,exDailyQ,exright,
A,5340,2025-06-18,0.99534884,0.99534884,exDailyQ,exright,
A,6024,2025-06-18,0.94373757,0.94373757,TWT49U,exright,
A,6530,2025-06-18,0.97053232,0.97053232,exDailyQ,exright,
A,6762,2025-06-18,0.86859259,0.86859259,exDailyQ,exright,
A,00981B,2025-06-19,0.99213483,0.99213483,exDailyQ,exright,
A,3597,2025-06-19,0.96679688,0.96679688,exDailyQ,exright,
A,5443,2025-06-19,0.97666278,0.97666278,exDailyQ,exright,
A,6204,2025-06-19,0.99529042,0.99529042,exDailyQ,exright,
A,6266,2025-06-19,0.89490539,0.89490539,exDailyQ,exright,
A,6438,2025-06-19,0.98319527,0.98319527,TWT49U,exright,
A,6494,2025-06-19,0.94040404,0.94040404,exDailyQ,exright,
A,6498,2025-06-19,0.9792126,0.9792126,exDailyQ,exright,
A,6548,2025-06-19,0.98573643,0.98573643,exDailyQ,exright,
A,00697B,2025-06-20,0.99102065,0.99102065,exDailyQ,exright,
A,00751B,2025-06-20,0.98640133,0.98640133,exDailyQ,exright,
A,00787B,2025-06-20,0.98613404,0.98613404,exDailyQ,exright,
A,00967B,2025-06-20,0.99535963,0.99535963,exDailyQ,exright,
A,00968B,2025-06-20,0.99425287,0.99425287,exDailyQ,exright,
A,2643,2025-06-20,0.9403183,0.9403183,exDailyQ,exright,
A,5601,2025-06-20,0.99080158,0.99080158,exDailyQ,exright,
A,6167,2025-06-20,0.98561151,0.98561151,exDailyQ,exright,
A,6472,2025-06-20,0.98241206,0.98241206,TWT49U,exright,
A,6903,2025-06-20,0.93162393,0.93162393,exDailyQ,exright,
A,7703,2025-06-20,0.96071429,0.96071429,exDailyQ,exright,
A,8111,2025-06-20,0.98282443,0.98282443,exDailyQ,exright,
A,1259,2025-06-23,0.97826087,0.97826087,exDailyQ,exright,
A,1788,2025-06-23,0.95121951,0.95121951,exDailyQ,exright,
A,3388,2025-06-23,0.94565217,0.94565217,exDailyQ,exright,
A,5213,2025-06-23,0.95876623,0.95876623,exDailyQ,exright,
A,6679,2025-06-23,0.95537713,0.95537713,exDailyQ,exright,
A,7715,2025-06-23,0.93054588,0.93054588,exDailyQ,exright,
A,8049,2025-06-23,0.93103448,0.93103448,exDailyQ,exright,
A,00836B,2025-06-24,0.98895028,0.98895028,exDailyQ,exright,
A,00856B,2025-06-24,0.98797539,0.98797539,exDailyQ,exright,
A,00857B,2025-06-24,0.98730159,0.98730159,exDailyQ,exright,
A,00958B,2025-06-24,0.995338,0.995338,exDailyQ,exright,
A,3163,2025-06-24,0.98314607,0.98314607,exDailyQ,exright,
A,3169,2025-06-24,0.96368039,0.96368039,exDailyQ,exright,
A,3264,2025-06-24,0.94743758,0.94743758,exDailyQ,exright,
A,3374,2025-06-24,0.98201439,0.98201439,exDailyQ,exright,
A,3709,2025-06-24,0.97218359,0.97218359,exDailyQ,exright,
A,4535,2025-06-24,0.94779772,0.94779772,exDailyQ,exright,
