market,出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Date,SecuritiesCompanyCode,CompanyName,待註銷股本股數（單位：股）
twse,1150906,115,2,6115,鎰勝,6461959.00,2170929.00,8632888.00,3009218.00,447386.00,3456604.00,1876622.00,,930981.00,2327547.00,-12063.00,0.00,5123087.00,,,53197.00,5176284.00,0.00,0.00,0.00,27.30,,,,
twse,1150906,115,2,6116,彩晶,12135509.00,34914668.00,47050177.00,6749430.00,3023383.00,9772813.00,28586549.00,,735202.00,2356493.00,5599120.00,0.00,37277364.00,,,,37277364.00,,0.00,0.00,13.04,,,,
twse,1150906,115,2,6117,迎廣,2212818.00,4379056.00,6591874.00,2384699.00,1985417.00,4370116.00,925867.00,,530578.00,790202.00,-29020.00,0.00,2217627.00,,,4131.00,2221758.00,0.00,41341.00,0.00,23.95,,,,
twse,1150906,115,2,6120,達運,11162723.00,6235842.00,17398565.00,5207014.00,2273875.00,7480889.00,5989996.00,,2627787.00,1691352.00,-391459.00,,9917676.00,,,,9917676.00,,0.00,0.00,16.56,,,,
twse,1150906,115,2,6128,上福,3468829.00,3072167.00,6540996.00,3233012.00,489270.00,3722282.00,1275887.00,,1150005.00,200240.00,192582.00,,2818714.00,,,,2818714.00,0.00,0.00,0.00,22.09,,,,
twse,1150906,115,2,6133,金橋,1217066.00,1258630.00,2475696.00,923447.00,26099.00,949546.00,1170064.00,,134050.00,302336.00,-80300.00,,1526150.00,,,,1526150.00,0.00,0.00,0.00,13.04,,,,
twse,1150906,115,2,6136,富爾特,857057.00,4139809.00,4996866.00,307398.00,100603.00,408001.00,1155364.00,,8470.00,407886.00,2930962.00,,4502682.00,,,86183.00,4588865.00,,0.00,0.00,38.97,,,,
twse,1150906,115,2,6139,亞翔,112727596.00,7793211.00,120520807.00,90095321.00,1443308.00,91538629.00,2355757.00,,4148555.00,13034885.00,1158278.00,,20697475.00,,,8284703.00,28982178.00,,0.00,0.00,87.86,,,,
twse,1150906,115,2,6141,柏承,1478598.00,3906498.00,5385096.00,3494073.00,1341526.00,4835599.00,1133540.00,,624527.00,-956812.00,-201720.00,,599535.00,,,-50038.00,549497.00,0.00,0.00,0.00,5.29,,,,
twse,1150906,115,2,6142,友勁,1951345.00,2029972.00,3981317.00,759538.00,402239.00,1161777.00,3307792.00,,0.00,-359609.00,-128643.00,,2819540.00,,,,2819540.00,,0.00,0.00,8.52,,,,
twse,1150906,115,2,6152,百一,3075245.00,514390.00,3589635.00,2173687.00,69395.00,2243082.00,1677385.00,,0.00,-358738.00,11752.00,,1330399.00,,,16154.00,1346553.00,,0.00,0.00,7.93,,,,
twse,1150906,115,2,6153,嘉聯益,5902347.00,10430551.00,16332898.00,3836983.00,3944058.00,7781041.00,6361777.00,,2067362.00,-541787.00,664505.00,0.00,8551857.00,,,,8551857.00,,0.00,0.00,13.44,,,,
twse,1150906,115,2,6155,鈞寶,1219121.00,1154644.00,2373765.00,728856.00,12441.00,741297.00,880239.00,,245005.00,413357.00,93867.00,0.00,1632468.00,,,0.00,1632468.00,0.00,0.00,0.00,18.55,,,,
twse,1150906,115,2,6164,華興,912018.00,625085.00,1537103.00,517172.00,58866.00,576038.00,800000.00,,5581.00,212378.00,-66603.00,,951356.00,,,9709.00,961065.00,,0.00,0.00,11.89,,,,
twse,1150906,115,2,6165,浪凡,1352306.00,1682191.00,3034497.00,1226114.00,504625.00,1730739.00,777526.00,,494414.00,230437.00,1862.00,-205095.00,1299144.00,,,4614.00,1303758.00,0.00,0.00,4167000.00,17.65,,,,
twse,1150906,115,2,6166,凌華,11437096.00,5154853.00,16591949.00,8328013.00,2090771.00,10418784.00,2177793.00,,1359081.00,2663593.00,-31969.00,,6168498.00,,,4667.00,6173165.00,,0.00,0.00,28.32,,,,
twse,1150906,115,2,6168,宏齊,2446891.00,2107810.00,4554701.00,684875.00,98203.00,783078.00,2057618.00,,478664.00,281972.00,765870.00,0.00,3584124.00,,,187499.00,3771623.00,,0.00,0.00,17.42,,,,
twse,1150906,115,2,6176,瑞儀,51191129.00,19042657.00,70233786.00,28686420.00,5247988.00,33934408.00,4650273.00,,4726289.00,29425066.00,-1795849.00,-706401.00,36299378.00,,,,36299378.00,0.00,0.00,4786000.00,78.87,,,,
twse,1150906,115,2,6177,達麗,42017373.00,4734573.00,46751946.00,31649343.00,2816637.00,34465980.00,4723707.00,,1514004.00,5673947.00,85837.00,,11997495.00,,,288471.00,12285966.00,,479302.00,0.00,25.40,,,,
twse,1150906,115,2,6183,關貿,3602662.00,1731247.00,5333909.00,2444888.00,202679.00,2647567.00,1500000.00,,11.00,1220154.00,-33823.00,,2686342.00,,,,2686342.00,,0.00,0.00,17.91,,,,
twse,1150906,115,2,6184,大豐電,3634823.00,5440968.00,9075791.00,3174080.00,103312.00,3277392.00,1621276.00,,2580504.00,951758.00,11237.00,-436270.00,4728505.00,,,1069894.00,5798399.00,0.00,0.00,9919214.00,31.07,,,,
twse,1150906,115,2,6189,豐藝,15965194.00,1294414.00,17259608.00,10365998.00,362148.00,10728146.00,2638260.00,,1540984.00,1948098.00,-78929.00,,6048413.00,,,483049.00,6531462.00,,0.00,0.00,22.93,,,,
twse,1150906,115,2,6191,精成科,33330249.00,40216873.00,73547122.00,26363246.00,10278434.00,36641680.00,4993030.00,,5632047.00,13373788.00,12762362.00,0.00,36761227.00,,,144215.00,36905442.00,,0.00,0.00,73.63,,,,
twse,1150906,115,2,6192,巨路,10714303.00,1838370.00,12552673.00,4698447.00,318186.00,5016633.00,961558.00,,111043.00,6479366.00,-16418.00,,7535549.00,,,491.00,7536040.00,,0.00,0.00,78.37,,,,
twse,1150906,115,2,6196,帆宣,54933579.00,11348679.00,66282258.00,44730779.00,3492382.00,48223161.00,2203295.00,,4772947.00,11002972.00,-114316.00,,17864898.00,,,194199.00,18059097.00,0.00,0.00,0.00,81.08,,,,
twse,1150906,115,2,6197,佳必琪,7503083.00,2927524.00,10430607.00,3565607.00,952455.00,4518062.00,1234391.00,,623364.00,3130692.00,690296.00,,5678743.00,,,233802.00,5912545.00,0.00,1353246.00,0.00,46.00,,,,
twse,1150906,115,2,6201,亞弘電,3121801.00,847483.00,3969284.00,1173394.00,104093.00,1277487.00,892000.00,,333273.00,1523777.00,-57253.00,,2691797.00,,,,2691797.00,0.00,0.00,0.00,30.18,,,,
twse,1150906,115,2,6202,盛群,4772862.00,1091251.00,5864113.00,1382877.00,357429.00,1740306.00,2303882.00,,250130.00,1477260.00,13460.00,,4044732.00,,,79075.00,4123807.00,0.00,0.00,0.00,17.56,,,,
twse,1150906,115,2,6205,詮欣,2274897.00,1673075.00,3947972.00,533064.00,781555.00,1314619.00,822359.00,,485474.00,1303648.00,83879.00,-73220.00,2622140.00,,,11213.00,2633353.00,0.00,0.00,1500000.00,32.48,,,,
twse,1150906,115,2,6206,飛捷,6096419.00,1440912.00,7537331.00,2209273.00,21911.00,2231184.00,1430623.00,,467407.00,3345000.00,6968.00,,5249998.00,,,56149.00,5306147.00,0.00,0.00,0.00,36.70,,,,
twse,1150906,115,2,6209,今國光,3003707.00,2464284.00,5467991.00,1374298.00,400925.00,1775223.00,1818875.00,,1099278.00,776707.00,-2092.00,,3692768.00,,,,3692768.00,,0.00,0.00,20.46,,,,
twse,1150906,115,2,6213,聯茂,30803537.00,12486389.00,43289926.00,17802003.00,2893912.00,20695915.00,3638576.00,,9278867.00,8793517.00,883051.00,,22594011.00,,,,22594011.00,0.00,35000.00,0.00,62.14,,,,
twse,1150906,115,2,6214,精誠,38231849.00,7175967.00,45407816.00,24825188.00,1176385.00,26001573.00,2722431.00,,8739466.00,7292903.00,-361092.00,,18393708.00,,,1012535.00,19406243.00,,0.00,0.00,67.56,,,,
twse,1150906,115,2,6215,和椿,2463486.00,717188.00,3180674.00,1369522.00,135857.00,1505379.00,827897.00,,107169.00,728573.00,11656.00,,1675295.00,,,,1675295.00,0.00,0.00,0.00,20.24,,,,
twse,1150906,115,2,6216,居易,1696714.00,213997.00,1910711.00,263150.00,1213.00,264363.00,972961.00,,269472.00,403915.00,,,,,,,1646348.00,0.00,0.00,0.00,16.92,,,,
twse,1150906,115,2,6224,聚鼎,2878878.00,1487553.00,4366431.00,1622803.00,487798.00,2110601.00,856453.00,,465240.00,1136371.00,-159939.00,-48208.00,2249917.00,,,5913.00,2255830.00,0.00,0.00,1000000.00,26.58,,,,
twse,1150906,115,2,6225,天瀚,109235.00,49114.00,158349.00,43657.00,29618.00,73275.00,278000.00,,0.00,-188119.00,-4807.00,,85074.00,,,,85074.00,,0.00,0.00,3.06,,,,
twse,1150906,115,2,6226,光鼎,697199.00,1345705.00,2042904.00,340105.00,450564.00,790669.00,1155348.00,,31753.00,-20527.00,87507.00,0.00,1254081.00,,,-1846.00,1252235.00,0.00,0.00,0.00,10.85,,,,
twse,1150906,115,2,6230,尼得科超眾,8258898.00,2207882.00,10466780.00,3848189.00,811875.00,4660064.00,863434.00,,532389.00,4207301.00,203592.00,,5806716.00,0.00,,0.00,5806716.00,,0.00,0.00,67.25,,,,
twse,1150906,115,2,6235,華孚,4537448.00,5988779.00,10526227.00,3504384.00,1994908.00,5499292.00,1999063.00,,639220.00,2169710.00,218942.00,,5026935.00,,,,5026935.00,,0.00,0.00,25.15,,,,
twse,1150906,115,2,6239,力成,50533641.00,80426393.00,130960034.00,29894538.00,28866164.00,58760702.00,7591466.00,,462376.00,50607942.00,-610797.00,-922841.00,57128146.00,,,15071186.00,72199332.00,,0.00,20350000.00,77.33,,,,
twse,1150906,115,2,6243,迅杰,870153.00,239671.00,1109824.00,370255.00,3123.00,373378.00,452688.00,,293885.00,-10127.00,0.00,,,,,,736446.00,,0.00,0.00,16.27,,,,
twse,1150906,115,2,6257,矽格,19841923.00,30442495.00,50284418.00,10867463.00,11148954.00,22016417.00,4839123.00,,220918.00,15342962.00,5338711.00,-501602.00,25240112.00,,,3027889.00,28268001.00,0.00,0.00,5658000.00,52.78,,,,
twse,1150906,115,2,6269,台郡,16492904.00,17687688.00,34180592.00,6737406.00,5299452.00,12036858.00,3238315.00,,1057741.00,16208619.00,197188.00,-168973.00,20532890.00,,,1610844.00,22143734.00,0.00,0.00,3300000.00,64.06,,,,
twse,1150906,115,2,6271,同欣電,12307463.00,23661768.00,35969231.00,4741953.00,3945258.00,8687211.00,2090581.00,,14499323.00,10394569.00,242947.00,0.00,27227420.00,0.00,,54600.00,27282020.00,0.00,0.00,0.00,130.24,,,,
twse,1150906,115,2,6272,驊陞,2185812.00,1978997.00,4164809.00,1343893.00,835424.00,2179317.00,817640.00,,456919.00,533868.00,53358.00,-28876.00,1832909.00,,,152583.00,1985492.00,,0.00,887000.00,22.66,,,,
twse,1150906,115,2,6277,宏正,3776696.00,3582228.00,7358924.00,1840812.00,644902.00,2485714.00,1194711.00,,316963.00,3454965.00,-158312.00,,4808327.00,,,64883.00,4873210.00,0.00,0.00,0.00,40.25,,,,
twse,1150906,115,2,6278,台表科,41434690.00,15576702.00,57011392.00,29828647.00,4012110.00,33840757.00,2923984.00,,2506016.00,17193826.00,852057.00,-327929.00,23147954.00,,,22681.00,23170635.00,0.00,0.00,3413000.00,80.10,,,,
twse,1150906,115,2,6281,全國電,5906056.00,4071535.00,9977591.00,4529028.00,2661321.00,7190349.00,991729.00,,437110.00,1358403.00,,,,,,,2787242.00,,0.00,0.00,28.10,,,,
twse,1150906,115,2,6282,康舒,29412950.00,24178120.00,53591070.00,18323693.00,12238792.00,30562485.00,8561007.00,,9368545.00,4083771.00,725363.00,,22738686.00,,,289899.00,23028585.00,,0.00,0.00,26.56,,,,
twse,1150906,115,2,6283,淳安,1926511.00,776474.00,2702985.00,736394.00,70838.00,807232.00,1475813.00,,511531.00,-325619.00,-381.00,-16508.00,1644836.00,,,250917.00,1895753.00,0.00,0.00,714000.00,11.20,,,,
twse,1150906,115,2,6285,啟碁,87403590.00,17834001.00,105237591.00,65623743.00,3813306.00,69437049.00,4834648.00,,11890753.00,15131554.00,3943587.00,,35800542.00,,,,35800542.00,198900.00,0.00,0.00,74.05,,,,
twse,1150906,115,2,6405,悅城,339728.00,2989130.00,3328858.00,15066.00,2304.00,17370.00,658000.00,,447269.00,1232637.00,973582.00,,,,,,3311488.00,0.00,0.00,0.00,50.33,,,,
twse,1150906,115,2,6409,旭隼,14312191.00,4978426.00,19290617.00,10615986.00,721362.00,11337348.00,882536.00,,1616586.00,5447328.00,6819.00,0.00,7953269.00,,,,7953269.00,,0.00,0.00,90.12,,,,
twse,1150906,115,2,6412,群電,27206234.00,7828530.00,35034764.00,19227668.00,359449.00,19587117.00,4007691.00,,3236424.00,8312173.00,-108641.00,,15447647.00,,,,15447647.00,0.00,0.00,0.00,38.55,,,,
twse,1150906,115,2,6414,樺漢,127723109.00,57336033.00,185059142.00,99553091.00,20100356.00,119653447.00,1513150.00,,18215856.00,9069644.00,-48261.00,-249248.00,28501141.00,,,36904554.00,65405695.00,,0.00,840000.00,189.41,,,,
twse,1150906,115,2,6415,矽力*-KY,24962278.00,22838161.00,47800439.00,3475760.00,3488395.00,6964155.00,973632.00,,14216539.00,23238333.00,2219975.00,-239746.00,40408733.00,,,427551.00,40836284.00,,0.00,595000.00,103.92,,,,
twse,1150906,115,2,6416,瑞祺電通,4728210.00,2191584.00,6919794.00,2456840.00,724524.00,3181364.00,733485.00,,1445196.00,1507297.00,-84070.00,,3601908.00,,,136522.00,3738430.00,0.00,0.00,0.00,49.11,,,,
twse,1150906,115,2,6426,統新,906218.00,206225.00,1112443.00,111677.00,2074.00,113751.00,385090.00,,507301.00,139446.00,-33145.00,,998692.00,,,,998692.00,,0.00,0.00,25.93,,,,
twse,1150906,115,2,6431,光麗-KY,403039.00,729101.00,1132140.00,363325.00,257414.00,620739.00,973988.00,,274930.00,-727956.00,-15552.00,,505410.00,,,5991.00,511401.00,,0.00,0.00,5.19,,,,
twse,1150906,115,2,6438,迅得,6888185.00,4348917.00,11237102.00,3779399.00,980273.00,4759672.00,822063.00,,2825715.00,1944426.00,752227.00,,6344431.00,,,132999.00,6477430.00,,0.00,0.00,77.18,,,,
twse,1150906,115,2,6442,光聖,13190848.00,6793820.00,19984668.00,6056039.00,338031.00,6394070.00,818176.00,,10556829.00,3888807.00,-1606733.00,-66481.00,13590598.00,,,0.00,13590598.00,,1367397.00,200000.00,166.52,,,,
twse,1150906,115,2,6443,元晶,1426375.00,4904126.00,6330501.00,1342425.00,1650328.00,2992753.00,5127967.00,,327051.00,-2120367.00,238.00,,3334889.00,,,2859.00,3337748.00,,0.00,0.00,6.50,,,,
twse,1150906,115,2,6446,藥華藥,33588880.00,10522078.00,44110958.00,6363881.00,931000.00,7294881.00,4224333.00,,25409729.00,10959079.00,-1059458.00,-2717606.00,36816077.00,,,,36816077.00,,0.00,8001000.00,98.54,,,,
twse,1150906,115,2,6449,鈺邦,5124464.00,6487810.00,11612274.00,4471390.00,142502.00,4613892.00,918860.00,,1144254.00,2081561.00,2821036.00,-40374.00,6925337.00,,,73045.00,6998382.00,0.00,0.00,1000000.00,76.20,,,,
twse,1150906,115,2,6451,訊芯-KY,12980257.00,8155689.00,21135946.00,8445156.00,2969857.00,11415013.00,1142555.00,,4717493.00,2507928.00,259051.00,-108347.00,8518680.00,,,1202253.00,9720933.00,,0.00,1291000.00,75.41,,,,
twse,1150906,115,2,6456,GIS-KY,39548385.00,16895438.00,56443823.00,17066921.00,9875652.00,26942573.00,3379398.00,,8197677.00,18116305.00,-41289.00,-176665.00,29475426.00,,,25824.00,29501250.00,0.00,0.00,3864000.00,88.23,,,,
twse,1150906,115,2,6464,台數科,1858946.00,16282222.00,18141168.00,3730975.00,5639358.00,9370333.00,1339328.00,,3431908.00,3576202.00,-3174.00,0.00,8344264.00,,,426571.00,8770835.00,0.00,0.00,0.00,64.79,,,,
twse,1150906,115,2,6472,保瑞,24395699.00,27681432.00,52077131.00,18817283.00,15724350.00,34541633.00,1280145.00,,6445451.00,7652392.00,-86222.00,-166912.00,15124854.00,,,2410644.00,17535498.00,2077.00,275200.00,454000.00,118.57,,,,
twse,1150906,115,2,6477,安集,1221776.00,6835526.00,8057302.00,931681.00,3766652.00,4698333.00,1237872.00,,1337322.00,622817.00,-42501.00,,3155510.00,,,203459.00,3358969.00,,0.00,0.00,25.49,,,,
twse,1150906,115,2,6491,晶碩,6950586.00,10011009.00,16961595.00,4705909.00,589017.00,5294926.00,780000.00,,4283882.00,6943188.00,-106168.00,-340652.00,11560250.00,,,106419.00,11666669.00,,0.00,1200000.00,150.52,,,,
twse,1150906,115,2,6504,南六,4940475.00,4707681.00,9648156.00,4153777.00,2022104.00,6175881.00,726000.00,,453467.00,2509989.00,-217241.00,,3472215.00,,,60.00,3472275.00,0.00,0.00,0.00,47.83,,,,
twse,1150906,115,2,6505,台塑化,420623421.00,169833784.00,590457205.00,80795079.00,17242257.00,98037336.00,95259597.00,,31424980.00,210576824.00,149649806.00,,486911207.00,,,5508662.00,492419869.00,,0.00,0.00,51.11,,,,
twse,1150906,115,2,6515,穎崴,12270743.00,3372472.00,15643215.00,5451927.00,1570970.00,7022897.00,364448.00,,4891746.00,3412462.00,-48338.00,,8620318.00,,,,8620318.00,,0.00,0.00,236.53,,,,
twse,1150906,115,2,6525,捷敏-KY,4427484.00,2801252.00,7228736.00,2102995.00,412474.00,2515469.00,1290474.00,,624536.00,2773250.00,25007.00,,4713267.00,,,,4713267.00,,0.00,0.00,36.52,,,,
twse,1150906,115,2,6526,達發,20539114.00,10177511.00,30716625.00,8581985.00,944799.00,9526784.00,1675056.00,,8882746.00,7860902.00,436079.00,,18854783.00,,,2335058.00,21189841.00,,0.00,0.00,112.56,,,,
twse,1150906,115,2,6531,愛普*,14887634.00,1995627.00,16883261.00,3984861.00,146510.00,4131371.00,815989.00,,6591570.00,5057235.00,104305.00,,12569099.00,,,182791.00,12751890.00,,687.00,0.00,77.04,,,,
twse,1150906,115,2,6533,晶心科,1615223.00,4443231.00,6058454.00,324834.00,1449282.00,1774116.00,506509.00,,3940569.00,-173031.00,10291.00,,4284338.00,,,,4284338.00,,0.00,0.00,84.59,,,,
twse,1150906,115,2,6534,正瀚-創,1091816.00,2713642.00,3805458.00,1002679.00,168193.00,1170872.00,1028000.00,,718853.00,1065905.00,13556.00,-191728.00,2634586.00,,,0.00,2634586.00,0.00,0.00,2000000.00,26.14,,,,
twse,1150906,115,2,6541,泰福-KY,1208874.00,6425879.00,7634753.00,823780.00,1845456.00,2669236.00,2649934.00,,18908155.00,-16407899.00,-184673.00,,4965517.00,,,,4965517.00,0.00,0.00,0.00,18.74,,,,
twse,1150906,115,2,6550,北極星藥業-KY,2570373.00,4813280.00,7383653.00,501622.00,2341136.00,2842758.00,8947927.00,,14965591.00,-19896101.00,523478.00,,4540895.00,,,0.00,4540895.00,0.00,0.00,0.00,5.07,,,,
twse,1150906,115,2,6552,易華電,753104.00,3138053.00,3891157.00,1227241.00,4043.00,1231284.00,830000.00,,196777.00,-36245.00,1669341.00,,,,,,2659873.00,,0.00,0.00,32.05,,,,
twse,1150906,115,2,6558,興能高,1079924.00,803147.00,1883071.00,519882.00,33232.00,553114.00,937889.00,,319631.00,87887.00,-15450.00,,1329957.00,,,,1329957.00,0.00,0.00,0.00,14.18,,,,
twse,1150906,115,2,6573,虹揚-KY,595823.00,1138222.00,1734045.00,873304.00,199301.00,1072605.00,804993.00,,0.00,-168378.00,-53611.00,,583004.00,0.00,,78436.00,661440.00,,0.00,0.00,7.24,,,,
twse,1150906,115,2,6579,研揚,8338932.00,8068664.00,16407596.00,3772766.00,508907.00,4281673.00,1694512.00,,6499538.00,1817117.00,168913.00,,10180080.00,,,1945843.00,12125923.00,0.00,0.00,0.00,60.08,,,,
twse,1150906,115,2,6581,鋼聯,758959.00,4617334.00,5376293.00,524816.00,468272.00,993088.00,1112709.00,,999216.00,2271280.00,,,4383205.00,,,,4383205.00,,0.00,0.00,39.39,,,,
twse,1150906,115,2,6582,申豐,383730.00,6810684.00,7194414.00,322078.00,7993.00,330071.00,1061741.00,,749234.00,3672677.00,1380691.00,,6864343.00,,,,6864343.00,,0.00,0.00,64.65,,,,
twse,1150906,115,2,6585,鼎基,2222579.00,3117061.00,5339640.00,1267064.00,149232.00,1416296.00,721336.00,,980472.00,2215761.00,5775.00,,3923344.00,,,,3923344.00,0.00,0.00,0.00,54.39,,,,
twse,1150906,115,2,6589,台康生技,3895198.00,6708475.00,10603673.00,1127470.00,1683877.00,2811347.00,3070762.00,,5579471.00,-335758.00,-25898.00,-496251.00,7792326.00,,,,7792326.00,0.00,205000.00,8219000.00,26.07,,,,
twse,1150906,115,2,6591,動力-KY,1594682.00,1795169.00,3389851.00,637856.00,590755.00,1228611.00,411225.00,,1067515.00,624457.00,52974.00,,2156171.00,,,5069.00,2161240.00,,0.00,0.00,52.43,,,,
twse,1150906,115,2,6592,和潤企業,300492501.00,31239834.00,331732335.00,285740182.00,3005669.00,288745851.00,7418450.00,,17139974.00,13475952.00,-157054.00,,37877322.00,,,5109162.00,42986484.00,0.00,0.00,0.00,52.38,,,,
twse,1150906,115,2,6598,ABC-KY,934031.00,139291.00,1073322.00,128811.00,242981.00,371792.00,1028191.00,,38387.00,-368776.00,3728.00,,701530.00,,,,701530.00,,0.00,0.00,6.82,,,,
twse,1150906,115,2,6605,帝寶,15838197.00,17983688.00,33821885.00,10387138.00,2821199.00,13208337.00,1658164.00,,2500187.00,16089099.00,-158931.00,,20088519.00,,,525029.00,20613548.00,,0.00,0.00,121.15,,,,
twse,1150906,115,2,6606,建德工業,1227300.00,1113587.00,2340887.00,512185.00,135680.00,647865.00,1103038.00,,145298.00,412739.00,-12440.00,,1648635.00,,,44387.00,1693022.00,0.00,0.00,0.00,14.95,,,,
twse,1150906,115,2,6614,資拓宏宇,3823489.00,532529.00,4356018.00,2766365.00,67719.00,2834084.00,806605.00,,324043.00,391286.00,,,1521934.00,,,,1521934.00,,0.00,0.00,18.87,,,,
twse,1150906,115,2,6625,必應,1960067.00,1777330.00,3737397.00,1396350.00,445422.00,1841772.00,579724.00,,671020.00,619942.00,21784.00,,1892470.00,,,3155.00,1895625.00,,0.00,0.00,32.64,,,,
twse,1150906,115,2,6641,基士德-KY,1293641.00,952752.00,2246393.00,705593.00,34023.00,739616.00,365000.00,,666877.00,503350.00,-20992.00,0.00,1514235.00,,,-7458.00,1506777.00,,0.00,0.00,41.49,,,,
twse,1150906,115,2,6645,金萬林-創,426544.00,616119.00,1042663.00,398872.00,205486.00,604358.00,608640.00,,19341.00,-203790.00,309.00,-5144.00,419356.00,,,18949.00,438305.00,0.00,0.00,240000.00,6.92,,,,
twse,1150906,115,2,6655,科定,1922513.00,8392457.00,10314970.00,1966364.00,5076738.00,7043102.00,805718.00,,22312.00,676459.00,1953590.00,-186211.00,3271868.00,,,0.00,3271868.00,,0.00,2014000.00,41.65,,,,
twse,1150906,115,2,6657,華安,703736.00,80327.00,784063.00,64286.00,6850.00,71136.00,888080.00,,58676.00,-194238.00,-4.00,-39587.00,712927.00,,,,712927.00,,0.00,900000.00,8.11,,,,
twse,1150906,115,2,6658,聯策,2077978.00,1451503.00,3529481.00,1277162.00,780272.00,2057434.00,363700.00,,541487.00,425036.00,95248.00,,1425471.00,,,46576.00,1472047.00,,0.00,0.00,39.19,,,,
twse,1150906,115,2,6666,羅麗芬-KY,1018834.00,1538257.00,2557091.00,648831.00,62891.00,711722.00,473880.00,,830575.00,443903.00,68413.00,,1816771.00,,,28598.00,1845369.00,0.00,0.00,0.00,38.34,,,,
twse,1150906,115,2,6668,中揚光,1296379.00,2458485.00,3754864.00,805406.00,696946.00,1502352.00,1071161.00,,1076449.00,-89339.00,171471.00,,2229742.00,,,22770.00,2252512.00,,0.00,0.00,20.82,,,,
twse,1150906,115,2,6669,緯穎,512713767.00,44211948.00,556925715.00,388076794.00,31586208.00,419663002.00,5585384.00,,45728657.00,81510574.00,4438098.00,,137262713.00,,,,137262713.00,0.00,0.00,0.00,734.59,,,,
twse,1150906,115,2,6670,復盛應用,20590521.00,10637742.00,31228263.00,10272079.00,2272356.00,12544435.00,1393870.00,,3866535.00,10292755.00,-24256.00,,15528904.00,,,3154924.00,18683828.00,,0.00,0.00,111.41,,,,
twse,1150906,115,2,6671,三能-KY,1212381.00,1045905.00,2258286.00,410553.00,46032.00,456585.00,607500.00,,648899.00,576932.00,-52679.00,,1780652.00,,,21049.00,1801701.00,,0.00,0.00,29.31,,,,
twse,1150906,115,2,6672,騰輝電子-KY,4787745.00,2019660.00,6807405.00,1539389.00,463520.00,2002909.00,816202.00,,1790667.00,2121575.00,76048.00,,4804492.00,,,4.00,4804496.00,,0.00,0.00,58.86,,,,
twse,1150906,115,2,6674,鋐寶科技,984044.00,121242.00,1105286.00,322489.00,2815.00,325304.00,685507.00,,241060.00,-132969.00,-13616.00,,779982.00,,,,779982.00,0.00,0.00,0.00,11.38,,,,
