sid,entry_pos,exit_pos,n1d_30,n1d_20,n1d_10,cum_min,delisted,halted,max_gap
8155,2683,2802,0,0,0,0.0,False,False,0
8499,2683,2802,0,0,0,-0.24766350624200628,False,False,0
8996,2683,2802,0,0,0,-0.017301061206497326,False,False,0
1522,2704,2823,0,0,0,-0.426099863609396,False,False,0
1560,2704,2823,0,0,0,-0.04347829636045064,False,False,0
1587,2704,2823,0,0,0,-0.4739819095321257,False,False,0
1597,2704,2823,0,0,0,-0.08819714140231849,False,False,0
1784,2704,2823,0,0,0,-0.4082278832470895,False,False,0
1785,2704,2823,0,0,0,-0.05158074726656858,False,False,0
2049,2704,2823,0,0,0,-0.06196579991308104,False,False,0
2305,2704,2823,0,0,0,-0.10037170609217794,False,False,0
2327,2704,2823,0,0,0,-0.08630390847820169,False,False,0
2345,2704,2823,0,0,0,-0.05063292190666602,False,False,0
2360,2704,2823,0,0,0,-0.07019237768880449,False,False,0
2369,2704,2823,0,0,0,-0.023809538226368665,False,False,0
2404,2704,2823,0,0,0,-0.1228632384436269,False,False,0
2406,2704,2823,0,0,0,0.0,False,False,0
2417,2704,2823,0,0,0,-0.14249036127627046,False,False,0
2421,2704,2823,0,0,0,-0.17200390261587228,False,False,0
2451,2704,2823,0,0,0,-0.13852811886724514,False,False,0
2467,2704,2823,0,0,0,0.0,False,False,0
2493,2704,2823,0,0,0,-0.0977168912957197,False,False,0
2515,2704,2823,0,0,0,-0.10332102666497367,False,False,0
2597,2704,2823,0,0,0,-0.10714281947622428,False,False,0
2618,2704,2823,0,0,0,-0.14586067246908696,False,False,0
3025,2704,2823,0,0,0,-0.2617646541495212,False,False,0
3131,2704,2823,0,0,0,-0.06422015279331839,False,False,0
3135,2704,2823,0,0,0,-0.05555556392852867,False,False,0
3162,2704,2823,0,0,0,-0.10262844956738704,False,False,0
3167,2704,2823,0,0,0,0.0,False,False,0
3207,2704,2823,0,0,0,-0.43519885696166505,False,False,0
3265,2704,2823,0,0,0,-0.08455884166080307,False,False,0
3305,2704,2823,0,0,0,-0.13773009461840213,False,False,0
3357,2704,2823,0,0,0,-0.07236840492952568,False,False,0
3372,2704,2823,0,0,0,-0.28143247689612183,False,False,0
3481,2704,2823,0,0,0,0.0,False,False,0
3498,2704,2823,0,0,0,-0.011482318042529971,False,False,0
3530,2704,2823,0,0,0,-0.19088579102729064,False,False,0
3551,2704,2823,0,0,0,-0.1249793263134682,False,False,0
3581,2704,2823,0,0,1,-0.13831262082531892,False,False,0
3653,2704,2823,0,0,0,-0.08280251189243437,False,False,0
3680,2704,2823,0,0,0,-0.10332103516611535,False,False,0
3689,2704,2823,0,0,0,-0.15859034671814842,False,False,0
4157,2704,2823,0,0,0,-0.4060150389418202,False,False,0
4541,2704,2823,0,0,0,-0.08342855160364038,False,False,0
4576,2704,2823,0,0,0,-0.04910715506515173,False,False,0
4743,2704,2823,0,0,0,-0.37079509838244007,False,False,0
4760,2704,2823,0,0,0,-0.09944747783505081,False,False,0
4768,2704,2823,0,0,1,-0.34347271624054054,False,False,0
4772,2704,2823,0,0,0,-0.3482309640104606,False,False,0
4916,2704,2823,0,0,0,-0.15813957692852543,False,False,0
4953,2704,2823,0,0,0,-0.10373444366977025,False,False,0
5351,2704,2823,0,0,0,-0.120287265191518,False,False,0
5498,2704,2823,0,0,0,-0.3856682373063641,False,False,0
6122,2704,2823,0,0,0,-0.12095239757711174,False,False,0
6163,2704,2823,0,0,0,-0.35867621531563754,False,False,0
6177,2704,2823,0,0,0,-0.11534391789411391,False,False,0
6199,2704,2823,0,0,0,-0.10849538183441887,False,False,0
6209,2704,2823,0,0,0,-0.18739636446627328,False,False,0
6213,2704,2823,0,0,0,0.0,False,False,0
6257,2704,2823,0,0,0,-0.06719367322562764,False,False,0
6265,2704,2823,0,0,0,-0.13116881135222203,False,False,0
6282,2704,2823,0,0,0,-0.19062502096410727,False,False,0
6415,2704,2823,0,0,0,-0.21283785329796068,False,False,0
6485,2704,2823,0,0,0,-0.4475079797845458,False,False,0
6531,2704,2823,0,0,0,-0.07906976677713373,False,False,0
6584,2704,2823,0,0,0,0.0,False,False,0
6643,2704,2823,0,0,0,-0.21778853174235369,False,False,0
6664,2704,2823,0,0,0,-0.12478332414555571,False,False,0
6691,2704,2823,0,0,0,-0.08112584792025401,False,False,0
6781,2704,2823,0,0,0,-0.26203914785227744,False,False,0
6840,2704,2823,0,0,0,-0.16666670544846673,False,False,0
6903,2704,2823,0,0,0,-0.0654761643168813,False,False,0
6909,2704,2823,0,0,0,-0.0906892582176485,False,False,0
6944,2704,2823,0,0,0,-0.05255682762316294,False,False,0
6953,2704,2823,0,0,0,-0.11866282557264574,False,False,0
8021,2704,2823,0,0,0,-0.03694577209773864,False,False,0
8038,2704,2823,0,0,0,-0.3641133627119719,False,False,0
8042,2704,2823,0,0,1,-0.07272730836080854,False,False,0
8043,2704,2823,0,0,0,-0.17509730843169757,False,False,0
8064,2704,2823,0,0,1,-0.17075473052464674,False,False,0
8070,2704,2823,0,0,0,-0.14254860607883624,False,False,0
8074,2704,2823,0,0,0,-0.27671675140087504,False,False,0
8088,2704,2823,0,0,0,-0.2500770996960807,False,False,0
8103,2704,2823,0,0,0,-0.2301531742523586,False,False,0
8112,2704,2823,0,0,0,-0.08345124154339034,False,False,0
8131,2704,2823,0,0,0,-0.22467851689001783,False,False,0
8150,2704,2823,0,0,0,-0.07637655831822099,False,False,0
8210,2704,2823,0,0,0,-0.13089006960354221,False,False,0
8358,2704,2823,0,0,0,-0.10505049341445183,False,False,0
8438,2704,2823,0,0,0,-0.07867134381184893,False,False,0
9955,2704,2823,0,0,0,-0.30571387516864224,False,False,0
1529,2716,2835,0,0,0,-0.26270793626179345,False,False,0
1608,2716,2835,0,0,0,-0.1818285731227045,False,False,0
1609,2716,2835,0,0,0,-0.20676691875744269,False,False,0
1785,2716,2835,0,0,0,-0.0655737621525182,False,False,0
2027,2716,2835,0,0,0,-0.013642609821142737,False,False,0
2363,2716,2835,0,0,0,-0.13680158886237348,False,False,0
2395,2716,2835,0,0,0,-0.0560606096388786,False,False,0
2436,2716,2835,0,0,0,-0.12629757785467133,False,False,0
2451,2716,2835,0,0,0,-0.017283911659047635,False,False,0
2645,2716,2835,0,0,0,-0.14619886078644084,False,False,0
2889,2716,2835,0,0,0,-0.13473050401828524,False,False,0
3090,2716,2835,0,0,0,-0.06376194014337433,False,False,0
3149,2716,2835,0,0,0,-0.2661870870943095,False,False,0
3260,2716,2835,0,0,0,-0.03321033575359955,False,False,0
3305,2716,2835,0,0,0,-0.19771410375716436,False,False,0
3362,2716,2835,0,0,0,-0.10821253504746808,False,False,0
3630,2716,2835,0,0,0,-0.24012161578973856,False,False,0
3663,2716,2835,0,0,0,-0.09168083847173258,False,False,0
4931,2716,2835,0,0,0,-0.14840984450429962,False,False,0
4973,2716,2835,0,0,0,-0.061413687864253275,False,False,0
5469,2716,2835,0,0,0,-0.2946056450254201,False,False,0
5471,2716,2835,0,0,0,-0.1737668524521624,False,False,0
6126,2716,2835,0,0,0,-0.15758470851448336,False,False,0
6138,2716,2835,0,0,0,-0.06681514682143619,False,False,0
6146,2716,2835,0,0,0,-0.01047118274957004,False,False,0
6209,2716,2835,0,0,0,-0.1652470753818942,False,False,0
6265,2716,2835,0,0,0,-0.0734071419166773,False,False,0
6548,2716,2835,0,0,0,-0.07072902591203523,False,False,0
6672,2716,2835,0,0,0,-0.09219857035449941,False,False,0
6727,2716,2835,0,0,0,-0.1448598555235362,False,False,0
8028,2716,2835,0,0,0,-0.12362629972512884,False,False,0
8155,2716,2835,0,0,0,-0.07272732246156766,False,False,0
8299,2716,2835,0,0,0,-0.1452991776361653,False,False,0
8374,2716,2835,0,0,0,-0.21230401408199295,False,False,0
