t,sid,sig,ctl,ctl_hits,n_ctl,d,month,block
1950,4770,0.0,0.0,0,10,0.0,2022-12,71
1950,5902,0.0,0.0,0,10,0.0,2022-12,71
1950,6530,0.0,0.0,0,10,0.0,2022-12,71
1950,6727,0.0,0.0,0,10,0.0,2022-12,71
1950,8349,0.0,0.0,0,10,0.0,2022-12,71
1951,1712,0.0,0.0,0,10,0.0,2022-12,71
1951,2207,0.0,0.0,0,10,0.0,2022-12,71
1951,2345,0.0,0.1,1,10,-0.1,2022-12,71
1951,2474,0.0,0.0,0,10,0.0,2022-12,71
1951,2890,0.0,0.0,0,10,0.0,2022-12,71
1951,6279,0.0,0.0,0,10,0.0,2022-12,71
1951,6416,0.0,0.1,1,10,-0.1,2022-12,71
1952,2305,0.0,0.2,2,10,-0.2,2022-12,71
1952,2939,0.0,0.0,0,10,0.0,2022-12,71
1952,3025,0.0,0.0,0,10,0.0,2022-12,71
1952,3284,0.0,0.0,0,10,0.0,2022-12,71
1952,4503,0.0,0.0,0,10,0.0,2022-12,71
1952,5493,0.0,0.0,0,10,0.0,2022-12,71
1952,9949,0.0,0.0,0,10,0.0,2022-12,71
1953,1503,0.0,0.0,0,10,0.0,2022-12,71
1953,2312,0.0,0.1,1,10,-0.1,2022-12,71
1953,2332,0.0,0.0,0,10,0.0,2022-12,71
1953,4157,0.0,0.0,0,10,0.0,2022-12,71
1953,4541,0.0,0.0,0,10,0.0,2022-12,71
1953,4566,0.0,0.0,0,10,0.0,2022-12,71
1953,6612,1.0,0.0,0,10,1.0,2022-12,71
1954,1524,0.0,0.0,0,10,0.0,2022-12,71
1954,2548,0.0,0.0,0,10,0.0,2022-12,71
1954,2706,0.0,0.0,0,10,0.0,2022-12,71
1954,3558,0.0,0.1,1,10,-0.1,2022-12,71
1954,8038,0.0,0.2,2,10,-0.2,2022-12,71
1954,8354,0.0,0.0,0,10,0.0,2022-12,71
1954,9802,0.0,0.1,1,10,-0.1,2022-12,71
1954,9911,0.0,0.0,0,10,0.0,2022-12,71
1955,3252,0.0,0.3,3,10,-0.3,2022-12,71
1955,4728,0.0,0.1,1,10,-0.1,2022-12,71
1955,8043,0.0,0.0,0,10,0.0,2022-12,71
1956,2231,0.0,0.0,0,10,0.0,2022-12,71
1956,2912,0.0,0.0,0,10,0.0,2022-12,71
1956,3362,0.0,0.1,1,10,-0.1,2022-12,71
1956,4754,0.0,0.0,0,10,0.0,2022-12,71
1956,4953,0.0,0.0,0,10,0.0,2022-12,71
1957,5288,0.0,0.0,0,10,0.0,2022-12,71
1957,6118,0.0,0.1,1,10,-0.1,2022-12,71
1957,8933,0.0,0.0,0,10,0.0,2022-12,71
1958,3047,0.0,0.2,2,10,-0.2,2023-01,71
1958,4572,0.0,0.0,0,10,0.0,2023-01,71
1958,5258,1.0,0.3,3,10,0.7,2023-01,71
1958,5426,0.0,0.0,0,10,0.0,2023-01,71
1958,6124,0.0,0.0,0,10,0.0,2023-01,71
1958,6146,0.0,0.0,0,10,0.0,2023-01,71
1958,6527,0.0,0.1,1,10,-0.1,2023-01,71
1958,8085,0.0,0.0,0,10,0.0,2023-01,71
1958,8467,0.0,0.1,1,10,-0.1,2023-01,71
1959,2066,0.0,0.1,1,10,-0.1,2023-01,71
1959,2419,0.0,0.1,1,10,-0.1,2023-01,71
1959,3520,0.0,0.0,0,10,0.0,2023-01,71
1959,5488,0.0,0.1,1,10,-0.1,2023-01,71
1959,6285,0.0,0.0,0,10,0.0,2023-01,71
1959,6409,0.0,0.1,1,10,-0.1,2023-01,71
1959,6532,0.0,0.0,0,10,0.0,2023-01,71
1959,6697,0.0,0.2,2,10,-0.2,2023-01,71
1961,1781,0.0,0.0,0,10,0.0,2023-01,71
1961,3114,0.0,0.0,0,10,0.0,2023-01,71
1961,3703,0.0,0.1,1,10,-0.1,2023-01,71
1961,4128,0.0,0.1,1,10,-0.1,2023-01,71
1961,4766,0.0,0.0,0,10,0.0,2023-01,71
1961,6220,0.0,0.1,1,10,-0.1,2023-01,71
1961,6803,0.0,0.0,0,10,0.0,2023-01,71
1961,8906,0.0,0.0,0,10,0.0,2023-01,71
1962,2105,0.0,0.0,0,10,0.0,2023-01,71
1962,2388,0.0,0.0,0,10,0.0,2023-01,71
1962,3376,0.0,0.0,0,10,0.0,2023-01,71
1963,1789,0.0,0.0,0,10,0.0,2023-01,72
1963,6290,0.0,0.0,0,10,0.0,2023-01,72
1964,4931,0.0,0.0,0,10,0.0,2023-01,72
1964,6605,0.0,0.0,0,10,0.0,2023-01,72
1964,8076,0.0,0.1111111111111111,1,9,-0.1111111111111111,2023-01,72
1965,9928,0.0,0.1,1,10,-0.1,2023-01,72
1966,3296,0.0,0.3,3,10,-0.3,2023-01,72
1966,5489,0.0,0.2,2,10,-0.2,2023-01,72
1966,8916,0.0,0.2,2,10,-0.2,2023-01,72
1967,2364,1.0,0.0,0,10,1.0,2023-01,72
1967,2421,0.0,0.0,0,10,0.0,2023-01,72
1967,2495,0.0,0.3,3,10,-0.3,2023-01,72
1967,3311,0.0,0.1,1,10,-0.1,2023-01,72
1967,3521,0.0,0.2,2,10,-0.2,2023-01,72
1967,4190,0.0,0.0,0,10,0.0,2023-01,72
1967,4743,0.0,0.1,1,10,-0.1,2023-01,72
1967,6589,0.0,0.4,4,10,-0.4,2023-01,72
1967,6603,0.0,0.1,1,10,-0.1,2023-01,72
1967,8072,0.0,0.3,3,10,-0.3,2023-01,72
1967,8482,0.0,0.0,0,10,0.0,2023-01,72
1968,1336,0.0,0.0,0,10,0.0,2023-01,72
1968,1528,0.0,0.0,0,10,0.0,2023-01,72
1968,2235,0.0,0.0,0,10,0.0,2023-01,72
1968,8403,0.0,0.1,1,10,-0.1,2023-01,72
1969,3024,0.0,0.1,1,10,-0.1,2023-01,72
1969,3163,0.0,0.1,1,10,-0.1,2023-01,72
1969,3652,1.0,0.0,0,10,1.0,2023-01,72
1969,4168,0.0,0.0,0,10,0.0,2023-01,72
1969,6114,0.0,0.1,1,10,-0.1,2023-01,72
1969,6133,0.0,0.2,2,10,-0.2,2023-01,72
1969,6183,0.0,0.0,0,9,0.0,2023-01,72
1969,8084,0.0,0.0,0,10,0.0,2023-01,72
1969,9907,0.0,0.0,0,10,0.0,2023-01,72
1970,1321,0.0,0.0,0,10,0.0,2023-01,72
1970,2484,0.0,0.1,1,10,-0.1,2023-01,72
1970,2506,0.0,0.0,0,10,0.0,2023-01,72
1970,2538,0.0,0.0,0,10,0.0,2023-01,72
1970,2634,0.0,0.0,0,10,0.0,2023-01,72
1970,3441,0.0,0.2,2,10,-0.2,2023-01,72
1970,3516,0.0,0.0,0,10,0.0,2023-01,72
1970,4162,0.0,0.0,0,9,0.0,2023-01,72
1970,5015,0.0,0.2222222222222222,2,9,-0.2222222222222222,2023-01,72
1971,3038,0.0,0.0,0,10,0.0,2023-02,72
1971,3533,0.0,0.2,2,10,-0.2,2023-02,72
1971,4958,0.0,0.0,0,10,0.0,2023-02,72
1972,2643,0.0,0.0,0,10,0.0,2023-02,72
1972,3017,0.0,0.1,1,10,-0.1,2023-02,72
1972,3504,0.0,0.0,0,8,0.0,2023-02,72
1972,5211,0.0,0.0,0,10,0.0,2023-02,72
1972,6153,0.0,0.1,1,10,-0.1,2023-02,72
1972,6561,1.0,0.0,0,9,1.0,2023-02,72
1972,8349,0.0,0.3,3,10,-0.3,2023-02,72
1972,9944,0.0,0.0,0,10,0.0,2023-02,72
1973,2345,0.0,0.1,1,10,-0.1,2023-02,72
1973,3021,0.0,0.1,1,10,-0.1,2023-02,72
1973,3432,0.0,0.2,2,10,-0.2,2023-02,72
1973,3518,0.0,0.0,0,10,0.0,2023-02,72
1973,3564,0.0,0.1,1,10,-0.1,2023-02,72
1973,6804,0.0,0.1,1,10,-0.1,2023-02,72
1973,8424,0.0,0.1,1,10,-0.1,2023-02,72
1974,1522,0.0,0.0,0,10,0.0,2023-02,72
1974,1813,0.0,0.0,0,10,0.0,2023-02,72
1974,4566,0.0,0.1,1,10,-0.1,2023-02,72
1974,5213,0.0,0.1,1,10,-0.1,2023-02,72
1974,5902,0.0,0.0,0,10,0.0,2023-02,72
1975,2302,0.0,0.0,0,10,0.0,2023-02,72
1975,4107,0.0,0.0,0,10,0.0,2023-02,72
1975,8028,0.0,0.2,2,10,-0.2,2023-02,72
1975,8092,0.0,0.0,0,10,0.0,2023-02,72
1976,3710,0.0,0.0,0,10,0.0,2023-02,72
1977,8069,0.0,0.0,0,10,0.0,2023-02,72
1978,3494,0.0,0.1111111111111111,1,9,-0.1111111111111111,2023-02,72
1978,4506,0.0,0.0,0,10,0.0,2023-02,72
1979,1445,0.0,0.0,0,10,0.0,2023-02,72
1979,2206,0.0,0.0,0,10,0.0,2023-02,72
1980,1451,0.0,0.1,1,10,-0.1,2023-02,72
1980,2736,0.0,0.1,1,10,-0.1,2023-02,72
1980,3232,0.0,0.0,0,10,0.0,2023-02,72
1981,2536,0.0,0.1,1,10,-0.1,2023-02,72
1981,3284,0.0,0.0,0,10,0.0,2023-02,72
1981,3520,0.0,0.1,1,10,-0.1,2023-02,72
1982,2419,0.0,0.0,0,10,0.0,2023-02,72
1982,2467,0.0,0.1,1,10,-0.1,2023-02,72
1982,6727,0.0,0.0,0,10,0.0,2023-02,72
1983,2233,0.0,0.0,0,10,0.0,2023-02,73
1983,2937,0.0,0.0,0,10,0.0,2023-02,73
1983,3025,0.0,0.0,0,10,0.0,2023-02,73
1983,4557,0.0,0.1,1,10,-0.1,2023-02,73
1983,5353,0.0,0.0,0,10,0.0,2023-02,73
1984,2367,0.0,0.0,0,10,0.0,2023-02,73
1984,6442,0.0,0.0,0,10,0.0,2023-02,73
1984,8040,0.0,0.2,2,10,-0.2,2023-02,73
1985,2476,0.0,0.1,1,10,-0.1,2023-02,73
1985,3071,0.0,0.0,0,10,0.0,2023-02,73
1985,5457,0.0,0.1,1,10,-0.1,2023-02,73
1985,8107,0.0,0.0,0,10,0.0,2023-02,73
1986,4432,0.0,0.0,0,10,0.0,2023-02,73
1987,1444,0.0,0.0,0,10,0.0,2023-02,73
1987,2939,0.0,0.2,2,10,-0.2,2023-02,73
1987,3306,0.0,0.0,0,10,0.0,2023-02,73
1987,4535,0.0,0.0,0,10,0.0,2023-02,73
1987,4580,0.0,0.1,1,10,-0.1,2023-02,73
1987,4737,0.0,0.0,0,10,0.0,2023-02,73
1987,5345,0.0,0.1,1,10,-0.1,2023-02,73
1987,5489,0.0,0.0,0,9,0.0,2023-02,73
1987,6220,0.0,0.0,0,10,0.0,2023-02,73
1987,9912,0.0,0.0,0,10,0.0,2023-02,73
1988,2540,0.0,0.1,1,10,-0.1,2023-02,73
1988,6167,0.0,0.0,0,10,0.0,2023-02,73
1989,8261,0.0,0.0,0,10,0.0,2023-03,73
1990,3597,0.0,0.0,0,10,0.0,2023-03,73
1990,5493,0.0,0.0,0,10,0.0,2023-03,73
1990,6269,0.0,0.0,0,10,0.0,2023-03,73
1990,9907,0.0,0.0,0,10,0.0,2023-03,73
1991,1815,0.0,0.0,0,10,0.0,2023-03,73
1991,6114,0.0,0.0,0,10,0.0,2023-03,73
1991,6171,0.0,0.0,0,10,0.0,2023-03,73
1991,6222,0.0,0.1,1,10,-0.1,2023-03,73
1992,3516,0.0,0.0,0,10,0.0,2023-03,73
1992,4127,0.0,0.0,0,10,0.0,2023-03,73
1992,4406,0.0,0.0,0,10,0.0,2023-03,73
1992,4543,0.0,0.2,2,10,-0.2,2023-03,73
1992,6126,0.0,0.0,0,10,0.0,2023-03,73
1992,6279,0.0,0.0,0,10,0.0,2023-03,73
1992,6283,0.0,0.0,0,10,0.0,2023-03,73
1993,1524,0.0,0.0,0,10,0.0,2023-03,73
1993,2534,0.0,0.0,0,10,0.0,2023-03,73
1993,3552,0.0,0.0,0,10,0.0,2023-03,73
1993,5426,0.0,0.0,0,10,0.0,2023-03,73
1993,6661,0.0,0.0,0,10,0.0,2023-03,73
1993,9944,0.0,0.0,0,10,0.0,2023-03,73
1994,3047,0.0,0.0,0,10,0.0,2023-03,73
1994,6426,0.0,0.0,0,10,0.0,2023-03,73
1994,9931,0.0,0.0,0,10,0.0,2023-03,73
1995,2438,1.0,0.0,0,10,1.0,2023-03,73
1995,5484,1.0,0.0,0,10,1.0,2023-03,73
1996,2331,0.0,0.1,1,10,-0.1,2023-03,73
1997,1569,0.0,0.1,1,10,-0.1,2023-03,73
1997,2207,0.0,0.0,0,10,0.0,2023-03,73
1997,6124,0.0,0.1,1,10,-0.1,2023-03,73
1997,8410,0.0,0.0,0,10,0.0,2023-03,73
1997,8432,0.0,0.0,0,10,0.0,2023-03,73
1998,2239,0.0,0.0,0,10,0.0,2023-03,73
1998,3630,0.0,0.2,2,10,-0.2,2023-03,73
1998,4934,0.0,0.1,1,10,-0.1,2023-03,73
1998,6499,0.0,0.0,0,10,0.0,2023-03,73
1999,1463,0.0,0.0,0,9,0.0,2023-03,73
1999,1781,0.0,0.4,4,10,-0.4,2023-03,73
1999,1789,0.0,0.1,1,10,-0.1,2023-03,73
1999,3021,0.0,0.0,0,10,0.0,2023-03,73
1999,3030,0.0,0.0,0,10,0.0,2023-03,73
1999,3163,0.0,0.1,1,10,-0.1,2023-03,73
1999,4768,0.0,0.2,2,10,-0.2,2023-03,73
1999,5015,0.0,0.1,1,10,-0.1,2023-03,73
1999,5488,1.0,0.0,0,10,1.0,2023-03,73
1999,8255,0.0,0.0,0,10,0.0,2023-03,73
1999,8349,0.0,0.0,0,10,0.0,2023-03,73
2001,1307,0.0,0.0,0,10,0.0,2023-03,73
2001,1414,0.0,0.1111111111111111,1,9,-0.1111111111111111,2023-03,73
2001,1457,0.0,0.0,0,10,0.0,2023-03,73
2001,2103,0.0,0.1,1,10,-0.1,2023-03,73
2001,2109,0.0,0.0,0,10,0.0,2023-03,73
2001,2483,0.0,0.1,1,10,-0.1,2023-03,73
2001,2702,0.0,0.0,0,10,0.0,2023-03,73
2001,2743,0.0,0.1,1,10,-0.1,2023-03,73
2001,2745,0.0,0.2,2,10,-0.2,2023-03,73
2001,2845,0.0,0.0,0,10,0.0,2023-03,73
2001,3272,0.0,0.1,1,10,-0.1,2023-03,73
2001,3296,0.0,0.3,3,10,-0.3,2023-03,73
2001,3322,0.0,0.3,3,10,-0.3,2023-03,73
2001,3376,0.0,0.0,0,10,0.0,2023-03,73
2001,3466,1.0,0.2,2,10,0.8,2023-03,73
2001,3518,1.0,0.2,2,10,0.8,2023-03,73
2001,3533,0.0,0.0,0,10,0.0,2023-03,73
2001,3543,0.0,0.0,0,10,0.0,2023-03,73
2001,3694,0.0,0.0,0,10,0.0,2023-03,73
2001,4105,0.0,0.0,0,10,0.0,2023-03,73
2001,4743,0.0,0.1,1,10,-0.1,2023-03,73
2001,5309,0.0,0.1,1,10,-0.1,2023-03,73
2001,5498,0.0,0.3,3,10,-0.3,2023-03,73
2001,5706,0.0,0.0,0,10,0.0,2023-03,73
2001,8084,0.0,0.2,2,10,-0.2,2023-03,73
2001,8916,0.0,0.1,1,10,-0.1,2023-03,73
2002,2364,0.0,0.0,0,10,0.0,2023-03,73
2002,2834,0.0,0.0,0,10,0.0,2023-03,73
2002,3202,0.0,0.1,1,10,-0.1,2023-03,73
2002,3268,0.0,0.3,3,10,-0.3,2023-03,73
2002,3284,0.0,0.0,0,10,0.0,2023-03,73
2002,3419,0.0,0.1,1,10,-0.1,2023-03,73
2002,4109,0.0,0.0,0,10,0.0,2023-03,73
2002,5905,0.0,0.2,2,10,-0.2,2023-03,73
2002,9910,0.0,0.1,1,10,-0.1,2023-03,73
2003,1476,0.0,0.0,0,10,0.0,2023-03,74
2003,4130,0.0,0.1,1,10,-0.1,2023-03,74
2003,4931,0.0,0.2,2,10,-0.2,2023-03,74
2003,5205,0.0,0.5,5,10,-0.5,2023-03,74
2003,6418,0.0,0.0,0,10,0.0,2023-03,74
2003,8403,0.0,0.0,0,10,0.0,2023-03,74
2004,8072,0.0,0.1,1,10,-0.1,2023-03,74
2004,8354,0.0,0.0,0,10,0.0,2023-03,74
2004,9926,0.0,0.0,0,10,0.0,2023-03,74
2005,4102,0.0,0.1,1,10,-0.1,2023-03,74
2005,4566,1.0,0.0,0,10,1.0,2023-03,74
2005,6603,0.0,0.0,0,10,0.0,2023-03,74
2006,2913,0.0,0.1,1,10,-0.1,2023-03,74
2006,4120,0.0,0.0,0,10,0.0,2023-03,74
2006,4128,0.0,0.0,0,10,0.0,2023-03,74
2006,6712,0.0,0.1,1,10,-0.1,2023-03,74
2006,9934,0.0,0.0,0,10,0.0,2023-03,74
2009,4557,0.0,0.1,1,10,-0.1,2023-03,74
2009,6589,0.0,0.0,0,10,0.0,2023-03,74
2010,9904,0.0,0.0,0,10,0.0,2023-03,74
2011,2838,0.0,0.0,0,9,0.0,2023-03,74
2011,3521,0.0,0.2,2,10,-0.2,2023-03,74
2012,2468,0.0,0.0,0,10,0.0,2023-04,74
2012,4535,0.0,0.0,0,10,0.0,2023-04,74
2013,1813,0.0,0.0,0,10,0.0,2023-04,74
2013,2542,0.0,0.0,0,10,0.0,2023-04,74
2013,4107,0.0,0.0,0,10,0.0,2023-04,74
2014,6451,0.0,0.0,0,10,0.0,2023-04,74
2015,3706,0.0,0.0,0,10,0.0,2023-04,74
2015,4958,0.0,0.1,1,10,-0.1,2023-04,74
2015,6532,0.0,0.0,0,10,0.0,2023-04,74
2015,8415,0.0,0.0,0,10,0.0,2023-04,74
2016,6269,0.0,0.0,0,10,0.0,2023-04,74
2018,6205,0.0,0.1,1,10,-0.1,2023-04,74
2019,1337,0.0,0.0,0,10,0.0,2023-04,74
2019,2312,0.0,0.0,0,10,0.0,2023-04,74
2019,3679,0.0,0.1,1,10,-0.1,2023-04,74
2019,6464,0.0,0.0,0,10,0.0,2023-04,74
2020,6124,0.0,0.0,0,10,0.0,2023-04,74
2021,2906,0.0,0.0,0,10,0.0,2023-04,74
2021,4167,0.0,0.0,0,10,0.0,2023-04,74
2022,2109,0.0,0.0,0,10,0.0,2023-04,74
2024,1414,0.0,0.0,0,10,0.0,2023-04,75
2024,1442,0.0,0.1,1,10,-0.1,2023-04,75
2024,1463,0.0,0.0,0,10,0.0,2023-04,75
2024,1598,0.0,0.0,0,10,0.0,2023-04,75
2024,1718,0.0,0.0,0,10,0.0,2023-04,75
2024,2337,0.0,0.1,1,10,-0.1,2023-04,75
2024,4130,0.0,0.0,0,10,0.0,2023-04,75
2024,5288,0.0,0.0,0,10,0.0,2023-04,75
2024,9949,0.0,0.0,0,10,0.0,2023-04,75
2024,9950,0.0,0.0,0,10,0.0,2023-04,75
2025,8354,0.0,0.0,0,10,0.0,2023-04,75
2025,8442,0.0,0.1,1,10,-0.1,2023-04,75
2026,1760,0.0,0.2,2,10,-0.2,2023-04,75
2026,2028,0.0,0.0,0,10,0.0,2023-04,75
2026,2328,0.0,0.0,0,10,0.0,2023-04,75
2026,3019,0.0,0.0,0,10,0.0,2023-04,75
2026,4930,0.0,0.1,1,10,-0.1,2023-04,75
2026,5443,0.0,0.0,0,10,0.0,2023-04,75
2027,6670,0.0,0.1,1,10,-0.1,2023-04,75
2027,8429,0.0,0.1,1,10,-0.1,2023-04,75
2028,1457,0.0,0.0,0,10,0.0,2023-04,75
2028,2013,0.0,0.0,0,10,0.0,2023-04,75
2028,2338,0.0,0.1,1,10,-0.1,2023-04,75
2028,2465,0.0,0.0,0,10,0.0,2023-04,75
2028,3289,0.0,0.0,0,10,0.0,2023-04,75
2028,3438,0.0,0.0,0,10,0.0,2023-04,75
2028,3454,0.0,0.1,1,10,-0.1,2023-04,75
2028,3498,0.0,0.0,0,10,0.0,2023-04,75
2028,4523,0.0,0.0,0,10,0.0,2023-04,75
2028,5215,0.0,0.1,1,10,-0.1,2023-04,75
2028,8358,0.0,0.1,1,10,-0.1,2023-04,75
2029,1468,0.0,0.1,1,10,-0.1,2023-05,75
2029,2364,0.0,0.0,0,10,0.0,2023-05,75
2029,3128,0.0,0.3333333333333333,3,9,-0.3333333333333333,2023-05,75
2031,3356,0.0,0.3,3,10,-0.3,2023-05,75
2031,6589,0.0,0.1,1,10,-0.1,2023-05,75
2031,8105,0.0,0.0,0,10,0.0,2023-05,75
2031,9904,0.0,0.1,1,10,-0.1,2023-05,75
2032,4736,0.0,0.0,0,10,0.0,2023-05,75
2032,5364,0.0,0.3,3,10,-0.3,2023-05,75
2032,6668,0.0,0.2,2,10,-0.2,2023-05,75
2032,8147,0.0,0.0,0,10,0.0,2023-05,75
2034,2883,0.0,0.0,0,10,0.0,2023-05,75
2034,4102,0.0,0.1,1,10,-0.1,2023-05,75
2034,6116,0.0,0.0,0,10,0.0,2023-05,75
2035,1466,0.0,0.0,0,10,0.0,2023-05,75
2035,3035,0.0,0.1,1,10,-0.1,2023-05,75
2035,4919,0.0,0.1,1,10,-0.1,2023-05,75
2035,8215,0.0,0.1,1,10,-0.1,2023-05,75
2036,2736,1.0,0.1,1,10,0.9,2023-05,75
2036,3002,0.0,0.1,1,10,-0.1,2023-05,75
2037,1721,0.0,0.2,2,10,-0.2,2023-05,75
2037,2034,0.0,0.0,0,10,0.0,2023-05,75
2037,2115,0.0,0.0,0,10,0.0,2023-05,75
2037,2221,0.0,0.0,0,10,0.0,2023-05,75
2037,2342,0.0,0.1,1,10,-0.1,2023-05,75
2037,2355,0.0,0.0,0,10,0.0,2023-05,75
2037,2387,0.0,0.1,1,10,-0.1,2023-05,75
2037,2476,0.0,0.1,1,10,-0.1,2023-05,75
2037,2643,0.0,0.0,0,10,0.0,2023-05,75
2037,2913,0.0,0.0,0,10,0.0,2023-05,75
2037,3003,0.0,0.1,1,10,-0.1,2023-05,75
2037,3008,0.0,0.0,0,10,0.0,2023-05,75
2037,3083,0.0,0.0,0,10,0.0,2023-05,75
2037,3437,0.0,0.0,0,10,0.0,2023-05,75
2037,3441,0.0,0.4,4,10,-0.4,2023-05,75
2037,3564,1.0,0.1,1,10,0.9,2023-05,75
2037,4538,0.0,0.2,2,10,-0.2,2023-05,75
2037,4543,1.0,0.0,0,9,1.0,2023-05,75
2037,4976,0.0,0.4,4,10,-0.4,2023-05,75
2037,5905,0.0,0.2,2,10,-0.2,2023-05,75
2037,6156,0.0,0.3,3,10,-0.3,2023-05,75
2037,6229,0.0,0.1,1,10,-0.1,2023-05,75
2037,6477,0.0,0.0,0,10,0.0,2023-05,75
2037,6556,0.0,0.3,3,10,-0.3,2023-05,75
2037,6666,0.0,0.1,1,10,-0.1,2023-05,75
2037,8171,0.0,0.1,1,10,-0.1,2023-05,75
2037,8255,0.0,0.0,0,10,0.0,2023-05,75
2038,1527,0.0,0.0,0,10,0.0,2023-05,75
2038,2431,0.0,0.0,0,10,0.0,2023-05,75
2038,4105,0.0,0.0,0,10,0.0,2023-05,75
2038,6581,0.0,0.0,0,10,0.0,2023-05,75
2038,6762,0.0,0.2,2,10,-0.2,2023-05,75
2038,8066,0.0,0.0,0,10,0.0,2023-05,75
2038,9929,0.0,0.1,1,10,-0.1,2023-05,75
2039,1304,0.0,0.0,0,10,0.0,2023-05,75
2039,1417,0.0,0.0,0,10,0.0,2023-05,75
2039,2329,0.0,0.2,2,10,-0.2,2023-05,75
2039,2501,0.0,0.0,0,10,0.0,2023-05,75
2039,2597,0.0,0.0,0,10,0.0,2023-05,75
2039,2608,0.0,0.0,0,10,0.0,2023-05,75
2039,3434,0.0,0.2,2,10,-0.2,2023-05,75
2039,3515,1.0,0.2,2,10,0.8,2023-05,75
2039,4956,0.0,0.0,0,10,0.0,2023-05,75
2039,6411,0.0,0.1,1,10,-0.1,2023-05,75
2039,6683,0.0,0.2,2,10,-0.2,2023-05,75
2039,8021,0.0,0.0,0,10,0.0,2023-05,75
2039,8050,0.0,0.0,0,10,0.0,2023-05,75
2039,8072,0.0,0.0,0,10,0.0,2023-05,75
2039,8080,0.0,0.1,1,10,-0.1,2023-05,75
2040,1312,0.0,0.0,0,10,0.0,2023-05,75
2040,1541,0.0,0.0,0,10,0.0,2023-05,75
2040,1813,0.0,0.0,0,10,0.0,2023-05,75
2040,2009,0.0,0.1,1,10,-0.1,2023-05,75
2040,2540,0.0,0.0,0,10,0.0,2023-05,75
2040,2542,0.0,0.0,0,10,0.0,2023-05,75
2040,2889,0.0,0.1,1,10,-0.1,2023-05,75
2040,3030,0.0,0.0,0,10,0.0,2023-05,75
2040,3490,0.0,0.0,0,10,0.0,2023-05,75
2040,4716,0.0,0.0,0,10,0.0,2023-05,75
2040,4979,1.0,0.1,1,10,0.9,2023-05,75
2040,5483,0.0,0.0,0,10,0.0,2023-05,75
2040,5871,0.0,0.0,0,10,0.0,2023-05,75
2040,9902,0.0,0.0,0,10,0.0,2023-05,75
2041,1593,0.0,0.1,1,10,-0.1,2023-05,75
2041,1597,0.0,0.0,0,10,0.0,2023-05,75
2041,1605,0.0,0.0,0,10,0.0,2023-05,75
2041,2363,0.0,0.1,1,10,-0.1,2023-05,75
2041,2383,1.0,0.0,0,10,1.0,2023-05,75
2041,2468,0.0,0.1,1,10,-0.1,2023-05,75
2041,3163,0.0,0.0,0,10,0.0,2023-05,75
2041,4931,0.0,0.1,1,10,-0.1,2023-05,75
2041,6150,0.0,0.1,1,10,-0.1,2023-05,75
2041,8032,0.0,0.0,0,10,0.0,2023-05,75
2042,2104,0.0,0.0,0,10,0.0,2023-05,75
2042,2454,0.0,0.1,1,10,-0.1,2023-05,75
2042,2505,0.0,0.0,0,10,0.0,2023-05,75
2042,4958,0.0,0.1,1,10,-0.1,2023-05,75
2042,6442,0.0,0.1,1,10,-0.1,2023-05,75
2042,8941,0.0,0.1,1,10,-0.1,2023-05,75
2043,2002,0.0,0.0,0,10,0.0,2023-05,76
2043,2538,0.0,0.0,0,10,0.0,2023-05,76
2043,3592,0.0,0.1,1,10,-0.1,2023-05,76
2043,6464,0.0,0.0,0,10,0.0,2023-05,76
2044,1444,0.0,0.1,1,10,-0.1,2023-05,76
2044,1595,0.0,0.1,1,10,-0.1,2023-05,76
2044,1909,0.0,0.2,2,10,-0.2,2023-05,76
2044,2102,0.0,0.1,1,10,-0.1,2023-05,76
2044,2506,0.0,0.0,0,10,0.0,2023-05,76
2044,2904,0.0,0.1,1,10,-0.1,2023-05,76
2044,4726,0.0,0.0,0,10,0.0,2023-05,76
2044,6152,0.0,0.1,1,10,-0.1,2023-05,76
2045,1321,0.0,0.0,0,10,0.0,2023-05,76
2045,2514,0.0,0.0,0,10,0.0,2023-05,76
2045,4545,0.0,0.1,1,10,-0.1,2023-05,76
2045,6661,0.0,0.0,0,10,0.0,2023-05,76
2046,1442,0.0,0.1,1,10,-0.1,2023-05,76
2046,2064,0.0,0.0,0,10,0.0,2023-05,76
2046,5310,1.0,0.3,3,10,0.7,2023-05,76
2047,2425,0.0,0.0,0,10,0.0,2023-05,76
2047,4935,0.0,0.1,1,10,-0.1,2023-05,76
2047,6533,0.0,0.0,0,10,0.0,2023-05,76
2048,1342,0.0,0.0,0,10,0.0,2023-05,76
2048,1455,0.0,0.1,1,10,-0.1,2023-05,76
2048,2388,0.0,0.3,3,10,-0.3,2023-05,76
2048,2888,0.0,0.0,0,10,0.0,2023-05,76
2048,3558,0.0,0.1111111111111111,1,9,-0.1111111111111111,2023-05,76
2048,4536,0.0,0.1,1,10,-0.1,2023-05,76
2048,4977,0.0,0.1,1,10,-0.1,2023-05,76
2048,5904,0.0,0.0,0,10,0.0,2023-05,76
2048,6285,0.0,0.0,0,10,0.0,2023-05,76
2048,6568,0.0,0.1,1,10,-0.1,2023-05,76
2048,6712,0.0,0.1,1,10,-0.1,2023-05,76
2048,8436,0.0,0.1,1,10,-0.1,2023-05,76
2049,1402,0.0,0.0,0,10,0.0,2023-05,76
